County Code,District Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
1,10017,200,1,2431.8,68.0,68.0,50.0,16.0,16.0,0.0,0.0,0.0,3.0,13.0
1,10017,200,2,2403.5,72.0,72.0,50.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0
3,10033,226,1,2518.15,322.0,322.0,33.0,33.0,33.0,2.0,8.0,10.0,10.0,13.0
3,10033,226,2,2493.1000000000004,315.0,315.0,33.0,32.0,32.0,0.0,6.0,6.0,11.0,15.0
3,10033,206,1,2443.5,280.0,280.0,14.0,12.0,12.0,0.0,2.0,2.0,2.0,8.0
3,10033,206,2,2394.4,280.0,280.0,14.0,12.0,12.0,0.0,1.0,1.0,1.0,10.0
4,10041,204,1,2557.1,315.0,315.0,16.0,15.0,15.0,1.0,4.0,5.0,8.0,2.0
4,10041,204,2,2498.8,315.0,315.0,16.0,15.0,15.0,0.0,1.0,1.0,3.0,11.0
4,10041,206,1,2508.233333333333,504.0,504.0,48.0,47.0,47.0,4.0,8.0,12.0,17.0,18.0
4,10041,206,2,2464.1,497.0,497.0,48.0,46.0,46.0,1.0,1.0,2.0,12.0,32.0
5,10058,226,2,2472.2833333333333,819.0,819.0,111.0,107.0,107.0,10.0,16.0,26.0,28.0,53.0
5,10058,226,1,2516.5,819.0,819.0,111.0,107.0,107.0,18.0,32.0,50.0,30.0,27.0
5,10058,206,2,2482.6666666666665,483.0,483.0,47.0,41.0,41.0,3.0,3.0,6.0,14.0,21.0
5,10058,206,1,2521.0333333333333,483.0,483.0,47.0,41.0,41.0,3.0,9.0,12.0,19.0,10.0
7,10074,204,1,2443.7,216.0,216.0,23.0,22.0,22.0,0.0,1.0,1.0,4.0,17.0
7,10074,204,2,2389.2,228.0,228.0,23.0,22.0,22.0,0.0,0.0,0.0,0.0,22.0
7,10074,200,2,2351.4,280.0,280.0,33.0,31.0,31.0,0.0,1.0,1.0,0.0,30.0
7,10074,200,1,2378.7,273.0,273.0,32.0,30.0,30.0,0.0,0.0,0.0,2.0,28.0
8,10082,226,2,2509.45,357.0,357.0,36.0,31.0,31.0,1.0,2.0,3.0,9.0,19.0
8,10082,226,1,2570.6,350.0,350.0,36.0,31.0,31.0,2.0,16.0,18.0,10.0,3.0
8,10082,206,2,2449.5,490.0,490.0,49.0,41.0,41.0,0.0,0.0,0.0,5.0,36.0
8,10082,206,1,2515.6499999999996,497.0,490.0,50.0,42.0,41.0,0.0,8.0,8.0,19.0,14.0
9,10090,226,1,2566.2599999999998,1239.0,1225.0,175.0,161.0,159.0,47.0,44.0,91.0,47.0,23.0
9,10090,226,2,2531.26,1232.0,1218.0,174.0,160.0,158.0,23.0,37.0,60.0,47.0,54.0
9,10090,206,2,2460.0,679.0,658.0,84.0,74.0,73.0,4.0,3.0,7.0,8.0,59.0
9,10090,206,1,2494.5,721.0,700.0,84.0,78.0,76.0,5.0,13.0,18.0,20.0,39.0
9,10090,204,2,2445.1,378.0,378.0,29.0,26.0,26.0,0.0,2.0,2.0,1.0,23.0
9,10090,204,1,2504.8,385.0,385.0,29.0,26.0,26.0,2.0,5.0,7.0,6.0,13.0
10,10108,206,1,2484.5,102.0,102.0,14.0,11.0,11.0,0.0,3.0,3.0,2.0,6.0
10,10108,204,2,2376.8,805.0,805.0,116.0,93.0,93.0,0.0,0.0,0.0,1.0,92.0
10,10108,204,1,2422.1,819.0,819.0,115.0,95.0,95.0,0.0,3.0,3.0,10.0,82.0
10,10108,200,2,2363.2,145.0,145.0,26.0,19.0,19.0,0.0,0.0,0.0,0.0,19.0
10,10108,200,1,2404.6,150.0,150.0,26.0,19.0,19.0,0.0,0.0,0.0,1.0,18.0
10,10108,206,2,2451.6,102.0,102.0,14.0,11.0,11.0,0.0,0.0,0.0,1.0,10.0
12,10124,206,1,2389.2,66.0,66.0,21.0,18.0,18.0,0.0,0.0,0.0,1.0,17.0
12,10124,206,2,2377.2,60.0,60.0,21.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0
13,10132,204,1,2448.5,324.0,324.0,72.0,50.0,50.0,0.0,3.0,3.0,15.0,32.0
13,10132,204,2,2413.7,258.0,258.0,54.0,33.0,33.0,0.0,0.0,0.0,1.0,32.0
14,10140,204,1,2447.8,88.0,88.0,319.0,43.0,43.0,0.0,3.0,3.0,10.0,30.0
14,10140,204,2,2395.3,86.0,84.0,321.0,42.0,41.0,0.0,0.0,0.0,0.0,42.0
15,10157,224,2,2445.6142857142854,952.0,924.0,151.0,136.0,132.0,6.0,18.0,24.0,29.0,81.0
15,10157,226,1,2492.371428571429,2212.0,2205.0,352.0,316.0,315.0,40.0,84.0,124.0,79.0,112.0
15,10157,226,2,2467.042857142857,2205.0,2177.0,353.0,315.0,311.0,26.0,48.0,75.0,84.0,155.0
15,10157,224,1,2469.5,945.0,903.0,150.0,135.0,129.0,10.0,35.0,45.0,25.0,63.0
15,10157,204,1,2396.0285714285715,3486.0,3451.0,563.0,498.0,493.0,7.0,42.0,49.0,77.0,371.0
15,10157,206,2,2396.2571428571428,1722.0,1715.0,289.0,246.0,245.0,6.0,9.0,15.0,36.0,195.0
15,10157,200,1,2395.15,840.0,840.0,128.0,109.0,109.0,0.0,6.0,6.0,16.0,87.0
15,10157,200,2,2355.5499999999997,840.0,833.0,127.0,109.0,108.0,0.0,0.0,0.0,6.0,103.0
15,10157,204,2,2369.414285714286,3346.0,3318.0,566.0,478.0,474.0,2.0,13.0,15.0,29.0,434.0
15,10157,206,1,2423.371428571428,1771.0,1743.0,288.0,253.0,249.0,14.0,37.0,51.0,47.0,154.0
16,10165,204,2,2392.1,126.0,126.0,17.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0
16,10165,204,1,2437.1,132.0,132.0,17.0,14.0,14.0,0.0,0.0,0.0,3.0,11.0
19,10199,220,2,2445.8,125.0,120.0,50.0,23.0,22.0,0.0,5.0,5.0,0.0,18.0
19,10199,222,1,2683.6,186.0,186.0,28.0,27.0,27.0,14.0,11.0,25.0,2.0,0.0
19,10199,222,2,2671.1,174.0,174.0,28.0,25.0,25.0,7.0,12.0,19.0,5.0,1.0
19,10199,224,1,2599.9,1078.0,1064.0,141.0,111.0,109.0,32.0,40.0,71.0,11.0,29.0
19,10199,226,1,2671.0,380.0,380.0,86.0,73.0,73.0,42.0,17.0,59.0,12.0,2.0
19,10199,226,2,2609.7,340.0,340.0,86.0,65.0,65.0,5.0,25.0,30.0,20.0,15.0
19,10199,227,1,2692.3,16.0,16.0,18.0,16.0,16.0,10.0,4.0,14.0,2.0,0.0
19,10199,220,1,2513.8,150.0,145.0,50.0,28.0,27.0,4.0,3.0,7.0,6.0,15.0
19,10199,227,2,2701.5,16.0,16.0,18.0,16.0,16.0,8.0,3.0,11.0,3.0,2.0
19,10199,224,2,2547.0,1001.0,987.0,140.0,101.0,99.0,8.0,17.0,26.0,29.0,47.0
19,10199,200,2,2365.9,658.0,595.0,177.0,81.0,74.0,0.0,1.0,1.0,1.0,79.0
19,10199,200,1,2416.4,707.0,651.0,178.0,85.0,79.0,1.0,1.0,2.0,13.0,70.0
19,10199,204,1,2437.95,1925.0,1841.0,468.0,254.0,243.0,23.0,28.0,51.0,29.0,173.0
19,10199,204,2,2393.1,1771.0,1708.0,476.0,235.0,227.0,5.0,12.0,18.0,32.0,185.0
20,10207,224,2,2432.5,114.0,114.0,15.0,14.0,14.0,0.0,0.0,0.0,1.0,13.0
20,10207,224,1,2468.8,108.0,108.0,15.0,13.0,13.0,0.0,0.0,0.0,7.0,6.0
20,10207,206,2,2458.9,238.0,238.0,18.0,16.0,16.0,0.0,0.0,0.0,1.0,15.0
20,10207,204,2,2420.566666666667,1316.0,1316.0,192.0,179.0,179.0,0.0,0.0,0.0,14.0,165.0
20,10207,206,1,2491.6,245.0,245.0,18.0,16.0,16.0,2.0,1.0,3.0,5.0,8.0
20,10207,204,1,2456.9,1330.0,1330.0,191.0,178.0,178.0,1.0,12.0,13.0,51.0,114.0
23,10231,204,2,2395.0,51.0,51.0,13.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0
23,10231,204,1,2441.8,32.0,32.0,13.0,12.0,12.0,1.0,0.0,1.0,3.0,8.0
24,10249,224,2,2413.0,92.0,92.0,26.0,16.0,16.0,1.0,0.0,1.0,0.0,15.0
24,10249,224,1,2479.4,96.0,96.0,26.0,16.0,16.0,1.0,2.0,3.0,2.0,11.0
24,10249,206,2,2425.8,204.0,204.0,30.0,15.0,15.0,0.0,0.0,0.0,1.0,14.0
24,10249,204,1,2436.733333333333,1022.0,1001.0,216.0,133.0,130.0,2.0,13.0,15.0,27.0,91.0
24,10249,204,2,2391.4,1001.0,1001.0,219.0,130.0,130.0,0.0,4.0,4.0,11.0,115.0
24,10249,206,1,2493.3,210.0,210.0,30.0,15.0,15.0,0.0,2.0,2.0,5.0,8.0
27,10272,224,1,2607.7,350.0,350.0,38.0,34.0,34.0,8.0,12.0,20.0,9.0,5.0
27,10272,224,2,2526.2,357.0,357.0,38.0,35.0,35.0,2.0,4.0,6.0,10.0,19.0
27,10272,226,1,2551.9,231.0,231.0,24.0,20.0,20.0,3.0,5.0,8.0,7.0,5.0
27,10272,226,2,2501.7,231.0,231.0,24.0,20.0,20.0,0.0,1.0,1.0,7.0,12.0
27,10272,204,1,2477.8999999999996,798.0,798.0,128.0,89.0,89.0,4.0,13.0,17.0,28.0,44.0
27,10272,204,2,2450.0,756.0,756.0,126.0,85.0,85.0,2.0,1.0,3.0,13.0,69.0
27,10272,206,1,2492.8,161.0,161.0,12.0,11.0,11.0,1.0,1.0,2.0,2.0,7.0
27,10272,206,2,2475.2,161.0,161.0,12.0,11.0,11.0,0.0,0.0,0.0,3.0,8.0
28,10280,204,2,2435.6,120.0,117.0,34.0,26.0,26.0,0.0,0.0,0.0,2.0,24.0
28,10280,204,1,2460.3,126.0,126.0,46.0,38.0,38.0,0.0,9.0,9.0,8.0,21.0
29,10298,226,1,2534.9,1897.0,1897.0,323.0,271.0,271.0,64.0,94.0,158.0,63.0,50.0
29,10298,226,2,2523.1428571428573,1890.0,1883.0,323.0,270.0,269.0,51.0,78.0,129.0,73.0,67.0
29,10298,206,1,2515.9714285714285,1421.0,1421.0,233.0,203.0,203.0,45.0,66.0,111.0,38.0,54.0
29,10298,206,2,2488.3857142857146,1414.0,1407.0,232.0,202.0,201.0,23.0,41.0,64.0,52.0,85.0
30,10306,222,1,2499.2,448.0,448.0,28.0,27.0,27.0,6.0,7.0,13.0,7.0,7.0
30,10306,222,2,2466.9,441.0,441.0,28.0,26.0,26.0,3.0,3.0,6.0,6.0,14.0
30,10306,226,2,2521.8500000000004,1148.0,1148.0,238.0,139.0,139.0,11.0,27.0,38.0,23.0,78.0
30,10306,224,2,2441.2999999999997,1554.0,1554.0,259.0,200.0,200.0,3.0,8.0,11.0,25.0,164.0
30,10306,226,1,2551.0,1162.0,1162.0,236.0,142.0,142.0,28.0,44.0,72.0,32.0,38.0
30,10306,227,1,2591.1,203.0,203.0,20.0,17.0,17.0,4.0,7.0,11.0,2.0,4.0
30,10306,227,2,2510.1,203.0,203.0,20.0,17.0,17.0,0.0,3.0,3.0,5.0,9.0
30,10306,224,1,2465.4,1568.0,1568.0,256.0,202.0,202.0,9.0,30.0,39.0,36.0,127.0
30,10306,206,2,2459.6,455.0,455.0,58.0,38.0,38.0,1.0,3.0,4.0,3.0,31.0
30,10306,200,1,2454.2,132.0,132.0,16.0,11.0,11.0,1.0,0.0,1.0,2.0,8.0
30,10306,202,1,2498.8,162.0,162.0,24.0,19.0,19.0,1.0,4.0,5.0,4.0,10.0
30,10306,202,2,2470.8,156.0,156.0,24.0,19.0,19.0,0.0,2.0,2.0,1.0,16.0
30,10306,204,1,2407.2799999999997,3983.0,3983.0,705.0,557.0,557.0,4.0,34.0,38.0,112.0,407.0
30,10306,204,2,2382.5,3934.0,3934.0,705.0,550.0,550.0,1.0,10.0,11.0,28.0,511.0
30,10306,206,1,2522.3,455.0,455.0,58.0,38.0,38.0,3.0,8.0,11.0,13.0,14.0
31,10314,226,2,2535.366666666667,679.0,679.0,114.0,96.0,96.0,30.0,25.0,55.0,24.0,17.0
31,10314,226,1,2527.4,679.0,672.0,114.0,95.0,94.0,17.0,33.0,51.0,34.0,10.0
33,10330,220,2,2450.3,100.0,100.0,14.0,12.0,12.0,1.0,0.0,1.0,0.0,11.0
33,10330,206,2,2452.6,357.0,357.0,40.0,26.0,26.0,0.0,1.0,1.0,2.0,23.0
33,10330,200,1,2441.0,342.0,342.0,46.0,41.0,41.0,1.0,1.0,2.0,8.0,31.0
33,10330,206,1,2498.1,385.0,378.0,40.0,29.0,28.0,0.0,4.0,4.0,13.0,11.0
33,10330,204,1,2379.425,2149.0,2149.0,314.0,286.0,286.0,3.0,22.0,25.0,58.0,203.0
33,10330,200,2,2414.4,392.0,392.0,46.0,41.0,41.0,0.0,1.0,1.0,2.0,38.0
33,10330,220,1,2428.3,100.0,100.0,14.0,12.0,12.0,1.0,0.0,1.0,1.0,10.0
33,10330,224,1,2486.8,616.0,616.0,56.0,48.0,48.0,1.0,7.0,8.0,13.0,27.0
33,10330,204,2,2369.725,2177.0,2177.0,314.0,288.0,288.0,1.0,0.0,1.0,16.0,271.0
33,10330,226,1,2454.2,301.0,301.0,20.0,16.0,16.0,1.0,1.0,2.0,3.0,11.0
33,10330,224,2,2439.7,623.0,616.0,57.0,49.0,48.0,0.0,2.0,2.0,6.0,41.0
33,10330,226,2,2424.3,294.0,294.0,20.0,16.0,16.0,0.0,0.0,0.0,2.0,14.0
34,10348,206,2,2422.9,259.0,252.0,20.0,19.0,19.0,0.0,0.0,0.0,2.0,17.0
34,10348,206,1,2454.7,259.0,259.0,20.0,19.0,19.0,0.0,0.0,0.0,5.0,14.0
34,10348,204,2,2406.1000000000004,288.0,288.0,51.0,40.0,40.0,0.0,0.0,0.0,1.0,39.0
34,10348,204,1,2434.95,294.0,288.0,49.0,39.0,38.0,0.0,2.0,2.0,10.0,27.0
34,10348,200,1,2455.45,264.0,264.0,53.0,30.0,30.0,1.0,1.0,2.0,5.0,23.0
34,10348,200,2,2404.25,240.0,240.0,54.0,27.0,27.0,0.0,0.0,0.0,4.0,23.0
34,10348,226,2,2502.7,156.0,156.0,16.0,12.0,12.0,0.0,2.0,2.0,4.0,6.0
34,10348,226,1,2507.9,168.0,162.0,16.0,12.0,12.0,0.0,3.0,3.0,4.0,5.0
35,10355,204,1,2462.4,63.0,63.0,16.0,16.0,16.0,0.0,0.0,0.0,5.0,11.0
35,10355,204,2,2411.8,63.0,63.0,16.0,16.0,16.0,0.0,0.0,0.0,2.0,14.0
36,10363,220,1,2427.0,182.0,182.0,21.0,14.0,14.0,0.0,1.0,1.0,1.0,12.0
36,10363,206,2,2385.8,240.0,234.0,23.0,14.0,14.0,0.0,0.0,0.0,1.0,13.0
36,10363,220,2,2378.5,196.0,196.0,21.0,15.0,15.0,0.0,0.0,0.0,1.0,14.0
36,10363,206,1,2468.3,234.0,234.0,22.0,14.0,14.0,1.0,1.0,2.0,2.0,10.0
36,10363,204,2,2376.075,1568.0,1568.0,260.0,199.0,199.0,1.0,3.0,4.0,7.0,188.0
36,10363,200,2,2379.3,546.0,546.0,52.0,38.0,38.0,0.0,0.0,0.0,1.0,37.0
36,10363,200,1,2403.8,567.0,553.0,53.0,40.0,38.0,0.0,0.0,0.0,2.0,38.0
36,10363,204,1,2402.675,1589.0,1589.0,260.0,202.0,202.0,1.0,5.0,6.0,29.0,167.0
36,10363,224,2,2404.0,546.0,546.0,67.0,47.0,47.0,0.0,0.0,0.0,2.0,45.0
36,10363,224,1,2419.8,574.0,574.0,67.0,50.0,50.0,0.0,3.0,3.0,9.0,38.0
37,10371,224,1,2454.1,238.0,238.0,31.0,20.0,20.0,0.0,2.0,2.0,5.0,13.0
37,10371,226,2,2470.4,126.0,126.0,15.0,11.0,11.0,0.0,2.0,2.0,1.0,8.0
37,10371,224,2,2409.3,231.0,231.0,31.0,19.0,19.0,0.0,0.0,0.0,2.0,17.0
37,10371,200,1,2430.2,560.0,553.0,72.0,56.0,55.0,0.0,3.0,3.0,11.0,42.0
37,10371,200,2,2402.85,574.0,574.0,75.0,58.0,58.0,0.0,0.0,0.0,4.0,54.0
37,10371,204,1,2391.1142857142863,2100.0,2051.0,390.0,300.0,293.0,3.0,22.0,25.0,52.0,223.0
37,10371,204,2,2382.9,2051.0,2037.0,394.0,293.0,291.0,0.0,5.0,5.0,32.0,256.0
37,10371,206,1,2490.1,364.0,357.0,46.0,31.0,31.0,2.0,6.0,8.0,7.0,16.0
37,10371,206,2,2441.8,378.0,371.0,48.0,32.0,31.0,0.0,1.0,1.0,4.0,27.0
39,10397,226,2,2479.0,196.0,196.0,22.0,14.0,14.0,0.0,1.0,1.0,4.0,9.0
39,10397,224,2,2408.4,160.0,160.0,47.0,25.0,25.0,0.0,0.0,0.0,1.0,24.0
39,10397,226,1,2541.2,182.0,182.0,22.0,14.0,14.0,2.0,2.0,4.0,7.0,3.0
39,10397,224,1,2427.8,150.0,150.0,47.0,22.0,22.0,0.0,3.0,3.0,4.0,15.0
39,10397,206,2,2460.4,174.0,174.0,42.0,14.0,14.0,0.0,0.0,0.0,3.0,11.0
39,10397,206,1,2452.3,224.0,224.0,43.0,15.0,15.0,0.0,1.0,1.0,4.0,10.0
39,10397,204,2,2392.2,994.0,994.0,257.0,126.0,126.0,1.0,0.0,1.0,6.0,119.0
39,10397,204,1,2417.9,966.0,959.0,254.0,122.0,121.0,1.0,6.0,7.0,24.0,91.0
39,10397,200,2,2395.9,364.0,364.0,68.0,38.0,38.0,0.0,0.0,0.0,0.0,38.0
39,10397,200,1,2421.9,336.0,336.0,68.0,34.0,34.0,0.0,1.0,1.0,5.0,28.0
40,10405,226,2,2398.1,100.0,100.0,16.0,14.0,14.0,0.0,1.0,1.0,0.0,13.0
40,10405,226,1,2441.4,100.0,100.0,16.0,14.0,14.0,0.0,2.0,2.0,2.0,10.0
40,10405,224,2,2443.6,72.0,72.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0
40,10405,224,1,2479.6,72.0,72.0,14.0,14.0,14.0,1.0,0.0,1.0,4.0,9.0
40,10405,206,2,2434.9,125.0,125.0,19.0,14.0,14.0,0.0,0.0,0.0,1.0,13.0
40,10405,206,1,2489.8,120.0,120.0,18.0,13.0,13.0,0.0,3.0,3.0,3.0,7.0
40,10405,204,2,2430.3,805.0,805.0,112.0,97.0,97.0,0.0,0.0,0.0,5.0,92.0
40,10405,204,1,2465.7,819.0,805.0,112.0,99.0,98.0,0.0,8.0,8.0,33.0,58.0
41,10413,204,2,2439.7,100.0,100.0,19.0,12.0,12.0,0.0,0.0,0.0,1.0,11.0
41,10413,204,1,2443.9,110.0,110.0,20.0,14.0,14.0,0.0,2.0,2.0,0.0,12.0
42,10421,204,1,2430.3500000000004,378.0,371.0,56.0,48.0,47.0,0.0,3.0,3.0,7.0,38.0
42,10421,204,2,2379.6499999999996,392.0,392.0,55.0,50.0,50.0,0.0,0.0,0.0,1.0,49.0
43,10439,224,1,2392.6,196.0,196.0,24.0,17.0,17.0,0.0,0.0,0.0,2.0,15.0
43,10439,204,2,2377.8333333333335,665.0,665.0,115.0,79.0,79.0,0.0,0.0,0.0,2.0,77.0
43,10439,204,1,2394.066666666667,721.0,714.0,114.0,86.0,85.0,0.0,2.0,2.0,16.0,68.0
43,10439,224,2,2367.3,189.0,189.0,24.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0
44,10447,226,1,2634.9,744.0,741.0,277.0,248.0,247.0,100.0,88.0,189.0,36.0,23.0
44,10447,224,2,2537.55,234.0,234.0,89.0,70.0,70.0,7.0,12.0,19.0,10.0,41.0
44,10447,204,1,2462.9,228.0,225.0,95.0,60.0,59.0,1.0,4.0,5.0,16.0,39.0
44,10447,204,2,2427.6,204.0,204.0,95.0,53.0,53.0,0.0,1.0,1.0,5.0,47.0
44,10447,206,2,2495.7,141.0,141.0,42.0,30.0,30.0,1.0,3.0,4.0,4.0,22.0
44,10447,224,1,2586.85,234.0,234.0,89.0,70.0,70.0,18.0,14.0,32.0,13.0,25.0
44,10447,226,2,2618.5333333333333,735.0,735.0,277.0,245.0,245.0,94.0,60.0,154.0,43.0,48.0
44,10447,206,1,2521.7,141.0,141.0,42.0,29.0,29.0,4.0,4.0,8.0,10.0,11.0
49,10496,204,2,2415.5,189.0,189.0,23.0,14.0,14.0,0.0,0.0,0.0,0.0,14.0
49,10496,226,1,2470.5,175.0,175.0,15.0,11.0,11.0,0.0,2.0,2.0,2.0,7.0
49,10496,204,1,2438.1,203.0,203.0,23.0,16.0,16.0,0.0,0.0,0.0,3.0,13.0
50,10504,204,2,2389.725,630.0,630.0,198.0,80.0,80.0,0.0,1.0,1.0,2.0,77.0
50,10504,206,1,2443.35,259.0,252.0,61.0,22.0,22.0,0.0,3.0,3.0,2.0,17.0
50,10504,204,1,2402.9,665.0,644.0,199.0,85.0,83.0,1.0,2.0,3.0,8.0,74.0
52,10520,206,2,2487.05,399.0,399.0,31.0,30.0,30.0,1.0,0.0,1.0,7.0,22.0
52,10520,206,1,2526.8,385.0,385.0,31.0,28.0,28.0,0.0,9.0,9.0,9.0,10.0
54,10546,204,2,2398.4666666666667,524.0,524.0,144.0,130.0,130.0,1.0,2.0,3.0,14.0,113.0
54,10546,204,1,2436.5,536.0,536.0,143.0,133.0,133.0,2.0,13.0,15.0,25.0,93.0
54,10546,206,1,2591.5,104.0,100.0,21.0,18.0,17.0,6.0,3.0,10.0,3.0,5.0
54,10546,206,2,2545.4,92.0,92.0,21.0,16.0,16.0,1.0,4.0,5.0,2.0,9.0
54,10546,224,1,2557.8,150.0,150.0,26.0,24.0,24.0,7.0,3.0,10.0,5.0,9.0
54,10546,224,2,2502.4,150.0,150.0,27.0,24.0,24.0,3.0,4.0,7.0,2.0,15.0
54,10546,226,1,2668.1,112.0,112.0,23.0,23.0,23.0,11.0,7.0,18.0,3.0,2.0
54,10546,226,2,2627.2,112.0,112.0,23.0,23.0,23.0,7.0,5.0,12.0,2.0,9.0
56,10561,204,1,2393.0333333333333,714.0,700.0,104.0,84.0,83.0,0.0,3.0,3.0,6.0,75.0
56,10561,204,2,2362.666666666667,700.0,700.0,103.0,82.0,82.0,0.0,0.0,0.0,3.0,79.0
58,10587,204,2,2415.1,148.0,144.0,32.0,30.0,29.0,0.0,0.0,0.0,3.0,27.0
58,10587,204,1,2462.8,105.0,102.0,32.0,29.0,28.0,0.0,5.0,5.0,4.0,20.0
58,10587,206,1,2528.8,270.0,270.0,29.0,27.0,27.0,2.0,9.0,11.0,4.0,12.0
58,10587,206,2,2460.7,264.0,258.0,29.0,26.0,26.0,0.0,0.0,0.0,3.0,23.0
1,31617,226,1,2466.4,259.0,259.0,13.0,13.0,13.0,0.0,3.0,3.0,2.0,8.0
1,31617,226,2,2469.5,266.0,266.0,13.0,13.0,13.0,1.0,2.0,3.0,1.0,9.0
33,31625,204,1,2426.8,182.0,182.0,13.0,13.0,13.0,0.0,0.0,0.0,3.0,10.0
33,31625,224,2,2411.5,287.0,287.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,11.0
33,31625,224,1,2426.8,287.0,287.0,11.0,11.0,11.0,0.0,1.0,1.0,1.0,9.0
33,31625,204,2,2443.1,182.0,182.0,13.0,13.0,13.0,0.0,0.0,0.0,2.0,11.0
34,32276,204,2,2397.0,29.0,28.0,67.0,29.0,28.0,0.0,0.0,0.0,1.0,28.0
34,32276,200,2,2382.7,23.0,23.0,34.0,23.0,23.0,0.0,0.0,0.0,0.0,23.0
34,32276,200,1,2410.7,23.0,23.0,34.0,23.0,23.0,0.0,0.0,0.0,3.0,20.0
34,32276,204,1,2425.2,29.0,29.0,66.0,29.0,29.0,0.0,1.0,1.0,7.0,21.0
1,61119,200,2,2434.7,1414.0,1407.0,214.0,202.0,201.0,9.0,18.0,27.0,51.0,124.0
1,61119,202,1,2533.8142857142857,3430.0,3430.0,519.0,490.0,490.0,124.0,172.0,296.0,100.0,94.0
1,61119,202,2,2548.0714285714284,3591.0,3591.0,519.0,513.0,513.0,134.0,167.0,301.0,131.0,81.0
1,61119,203,1,2530.066666666667,700.0,700.0,93.0,91.0,91.0,14.0,32.0,46.0,20.0,25.0
1,61119,203,2,2514.65,700.0,700.0,93.0,91.0,91.0,10.0,19.0,29.0,38.0,24.0
1,61119,204,1,2477.5714285714284,2009.0,2009.0,298.0,287.0,287.0,22.0,68.0,90.0,90.0,107.0
1,61119,204,2,2467.1142857142854,2044.0,2044.0,298.0,292.0,292.0,17.0,54.0,71.0,83.0,138.0
1,61119,227,2,2569.6142857142854,2653.0,2653.0,388.0,379.0,379.0,154.0,116.0,270.0,72.0,37.0
1,61119,206,1,2498.928571428571,1197.0,1197.0,177.0,171.0,171.0,27.0,53.0,80.0,30.0,61.0
1,61119,206,2,2494.442857142857,1211.0,1211.0,177.0,173.0,173.0,23.0,38.0,61.0,46.0,66.0
1,61119,207,1,2410.7666666666664,630.0,630.0,60.0,60.0,60.0,5.0,9.0,14.0,18.0,28.0
1,61119,207,2,2433.1333333333337,637.0,637.0,60.0,60.0,60.0,5.0,13.0,18.0,22.0,20.0
1,61119,220,1,2516.6142857142854,1001.0,1001.0,149.0,143.0,143.0,31.0,41.0,72.0,29.0,42.0
1,61119,220,2,2501.4285714285716,1001.0,1001.0,149.0,143.0,143.0,22.0,33.0,55.0,30.0,58.0
1,61119,227,1,2574.5142857142855,2660.0,2660.0,388.0,380.0,380.0,182.0,111.0,293.0,44.0,43.0
1,61119,200,1,2437.2285714285713,1400.0,1400.0,214.0,200.0,200.0,12.0,33.0,45.0,38.0,117.0
1,61119,223,1,2546.5714285714284,1638.0,1638.0,239.0,234.0,234.0,67.0,88.0,155.0,47.0,32.0
1,61119,226,2,2576.2428571428572,8155.0,8155.0,1207.0,1165.0,1165.0,463.0,339.0,802.0,248.0,115.0
1,61119,226,1,2585.828571428571,8099.0,8099.0,1207.0,1157.0,1157.0,544.0,373.0,917.0,159.0,81.0
1,61119,224,2,2533.6428571428573,3206.0,3206.0,472.0,458.0,458.0,130.0,121.0,251.0,113.0,94.0
1,61119,224,1,2544.2714285714287,3199.0,3199.0,472.0,457.0,457.0,133.0,161.0,294.0,103.0,60.0
1,61119,223,2,2545.628571428572,1631.0,1631.0,239.0,233.0,233.0,58.0,64.0,122.0,65.0,46.0
1,61119,222,2,2600.6857142857143,6181.0,6181.0,895.0,883.0,883.0,458.0,240.0,698.0,124.0,61.0
1,61119,222,1,2590.2999999999997,6146.0,6146.0,895.0,878.0,878.0,419.0,299.0,718.0,106.0,54.0
1,61127,202,1,2565.371428571429,861.0,861.0,140.0,123.0,123.0,42.0,50.0,92.0,20.0,11.0
1,61127,202,2,2595.842857142857,924.0,924.0,140.0,132.0,132.0,57.0,49.0,106.0,19.0,7.0
1,61127,224,1,2561.4,1400.0,1400.0,209.0,200.0,200.0,64.0,76.0,140.0,37.0,23.0
1,61127,224,2,2556.4714285714285,1386.0,1386.0,209.0,198.0,198.0,60.0,69.0,129.0,45.0,24.0
1,61127,226,1,2601.8857142857146,4809.0,4809.0,709.0,687.0,687.0,372.0,214.0,586.0,69.0,32.0
1,61127,226,2,2603.2999999999997,4760.0,4760.0,709.0,680.0,680.0,361.0,190.0,551.0,88.0,41.0
1,61127,227,1,2586.6428571428573,1729.0,1722.0,249.0,247.0,246.0,115.0,88.0,203.0,27.0,17.0
1,61127,227,2,2588.1857142857148,1708.0,1708.0,249.0,244.0,244.0,123.0,55.0,178.0,39.0,27.0
