,Unnamed: 0,District Code,Agency Name,American Indian/Alaska Native,Black,Hispanic,White,Hawaiian Nat./Pacific Isl.,Two or More Races,Asian or Asian/Pacific Islander,Total Enrollment,Total Revenue,Revenue per student,County Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Student tested %
902,913.0,10504.0,STANISLAUS COUNTY OFFICE OF EDUCATION,24.0,101.0,1205.0,877.0,13.0,97.0,64.0,2381.0,212210000.0,89126.42,200.0,316.0,6.0,9610.526666666667,2422.0,2380.0,685.0,304.0,301.0,2.0,10.0,12.0,28.0,264.0,12.767744645107099
903,914.0,71282.0,STANISLAUS UNION ELEMENTARY,28.0,201.0,1775.0,746.0,36.0,273.0,399.0,3458.0,31090000.0,8990.75,400.0,616.0,12.0,19988.5,24636.0,24636.0,4151.0,4106.0,4106.0,679.0,1023.0,1702.0,1071.0,1333.0,118.73915558126085
904,915.0,68676.0,STOCKTON UNIFIED,765.0,4453.0,26645.0,2472.0,213.0,1107.0,5326.0,40981.0,479084000.0,11690.39,624.0,1366.0,24.0,39427.147619047624,276654.0,276402.0,40292.0,39504.0,39468.0,2371.0,6324.0,8697.0,10331.0,20475.0,96.39589077865352
905,916.0,72140.0,STONE CORRAL ELEMENTARY,4.0,9.0,568.0,122.0,1.0,24.0,13.0,741.0,10489000.0,14155.2,108.0,156.0,3.0,4744.775,990.0,990.0,138.0,130.0,130.0,1.0,6.0,7.0,24.0,99.0,17.543859649122805
906,917.0,62653.0,STONY CREEK JOINT UNIFIED,43.0,0.0,7.0,40.0,0.0,7.0,0.0,97.0,1866000.0,19237.11,,,,,,,,,,,,,,,
907,918.0,72157.0,STRATHMORE UNION ELEMENTARY,16.0,1.0,719.0,76.0,3.0,2.0,0.0,817.0,10213000.0,12500.61,108.0,156.0,3.0,4901.416666666666,5814.0,5814.0,972.0,969.0,969.0,57.0,178.0,235.0,279.0,455.0,118.6046511627907
908,919.0,65045.0,SULPHUR SPRINGS UNION,15.0,291.0,2909.0,1425.0,8.0,215.0,507.0,5370.0,48464000.0,9024.95,228.0,1058.0,18.0,30209.025,24200.0,24192.0,6090.0,6050.0,6048.0,1610.0,1705.0,3315.0,1516.0,1217.0,112.66294227188082
909,920.0,72405.0,SUMMERVILLE ELEMENTARY,33.0,3.0,71.0,253.0,0.0,42.0,0.0,402.0,3681000.0,9156.72,220.0,316.0,6.0,9960.783333333333,2472.0,2472.0,368.0,360.0,360.0,40.0,100.0,140.0,112.0,108.0,89.55223880597015
910,921.0,72413.0,SUMMERVILLE UNION HIGH,44.0,16.0,159.0,791.0,2.0,35.0,9.0,1056.0,10044000.0,9511.36,330.0,466.0,9.0,15403.75,1090.0,1090.0,380.0,357.0,357.0,70.0,91.0,161.0,83.0,113.0,33.80681818181818
911,922.0,72173.0,SUNDALE UNION ELEMENTARY,3.0,3.0,389.0,419.0,0.0,1.0,6.0,821.0,7674000.0,9347.14,216.0,316.0,6.0,10084.683333333334,6216.0,6216.0,1036.0,1036.0,1036.0,255.0,300.0,555.0,254.0,227.0,126.1875761266748
912,923.0,72181.0,SUNNYSIDE UNION ELEMENTARY,0.0,0.0,321.0,33.0,0.0,0.0,1.0,355.0,4580000.0,12901.41,108.0,156.0,3.0,4880.116666666667,2634.0,2634.0,442.0,439.0,439.0,13.0,52.0,65.0,140.0,234.0,123.6619718309859
913,924.0,69690.0,SUNNYVALE,146.0,88.0,1969.0,1455.0,54.0,682.0,2142.0,6536.0,33937000.0,5192.32,602.0,1208.0,21.0,35169.28333333334,47916.0,47904.0,7984.0,7868.0,7866.0,2581.0,1858.0,4439.0,1655.0,1772.0,120.37943696450428
914,925.0,75119.0,SUNOL GLEN UNIFIED,1.0,3.0,57.0,123.0,3.0,36.0,55.0,278.0,2004000.0,7208.63,2.0,160.0,3.0,5036.633333333333,876.0,876.0,96.0,94.0,94.0,28.0,32.0,60.0,30.0,4.0,33.81294964028777
915,926.0,65896.0,SURPRISE VALLEY JOINT UNIFIED,16.0,0.0,26.0,72.0,0.0,1.0,1.0,116.0,1712000.0,14758.62,,,,,,,,,,,,,,,
916,927.0,64196.0,SUSANVILLE ELEMENTARY,53.0,15.0,261.0,604.0,50.0,88.0,25.0,1096.0,9087000.0,8291.06,108.0,604.0,9.0,14783.550000000001,6912.0,6912.0,1114.0,1092.0,1092.0,130.0,326.0,456.0,268.0,368.0,99.63503649635037
917,928.0,10512.0,SUTTER COUNTY OFFICE OF EDUCATION,6.0,10.0,177.0,179.0,1.0,24.0,30.0,427.0,44281000.0,103702.58,,,,,,,,,,,,,,,
918,929.0,71449.0,SUTTER UNION HIGH,17.0,4.0,198.0,492.0,0.0,43.0,22.0,776.0,6609000.0,8516.75,306.0,604.0,9.0,15577.4,338.0,337.0,346.0,338.0,337.0,55.0,92.0,147.0,85.0,105.0,43.55670103092783
919,930.0,68411.0,SWEETWATER UNION HIGH,61.0,1057.0,31293.0,2322.0,136.0,1903.0,3899.0,40671.0,461617000.0,11350.03,592.0,1366.0,24.0,41401.633333333324,104313.0,104130.0,36137.0,34757.0,34696.0,5562.0,9353.0,14919.0,8981.0,10855.0,85.45892650783114
920,931.0,71290.0,SYLVAN UNION ELEMENTARY,32.0,347.0,3500.0,3095.0,96.0,560.0,769.0,8399.0,73520000.0,8753.42,700.0,1216.0,21.0,35089.3,62484.0,62472.0,10484.0,10364.0,10362.0,1694.0,2805.0,4500.0,2823.0,3040.0,123.39564233837362
921,932.0,63800.0,TAFT CITY,9.0,17.0,1213.0,887.0,7.0,68.0,15.0,2216.0,25907000.0,11690.88,60.0,316.0,6.0,9875.283333333333,16110.0,16110.0,2711.0,2685.0,2685.0,255.0,582.0,837.0,767.0,1081.0,121.16425992779783
922,933.0,63818.0,TAFT UNION HIGH,18.0,8.0,454.0,520.0,9.0,20.0,5.0,1034.0,20958000.0,20268.86,60.0,316.0,6.0,10165.6,434.0,434.0,438.0,434.0,434.0,24.0,106.0,130.0,131.0,173.0,41.97292069632495
923,934.0,66944.0,TAHOE-TRUCKEE UNIFIED,19.0,11.0,1532.0,2453.0,0.0,102.0,31.0,4148.0,45517000.0,10973.24,124.0,316.0,6.0,10111.228571428572,27454.0,27454.0,4036.0,3922.0,3922.0,979.0,1220.0,2199.0,937.0,786.0,94.55159112825457
924,935.0,65482.0,TAMALPAIS UNION HIGH,14.0,110.0,530.0,3412.0,20.0,272.0,331.0,4689.0,29174000.0,6221.8,168.0,616.0,12.0,20876.899999999998,1920.0,1920.0,2082.0,1920.0,1920.0,698.0,583.0,1281.0,332.0,307.0,40.94689699296225
925,936.0,63826.0,TEHACHAPI UNIFIED,32.0,70.0,1402.0,2753.0,5.0,67.0,67.0,4396.0,38329000.0,8719.06,60.0,316.0,6.0,9955.37142857143,29974.0,29953.0,4413.0,4282.0,4279.0,512.0,1089.0,1603.0,1244.0,1434.0,97.40673339399454
926,937.0,10520.0,TEHAMA COUNTY DEPARTMENT OF EDUCATION,0.0,3.0,44.0,147.0,0.0,14.0,0.0,208.0,25892000.0,124480.77,104.0,160.0,3.0,5006.5666666666675,1204.0,1204.0,122.0,114.0,114.0,5.0,23.0,28.0,26.0,60.0,54.807692307692314
927,938.0,75192.0,TEMECULA VALLEY UNIFIED,187.0,998.0,10000.0,12981.0,74.0,3030.0,2575.0,29845.0,242257000.0,8117.17,495.0,1287.0,23.0,38078.77857142857,210049.0,209993.0,30586.0,29964.0,29956.0,7764.0,9831.0,17602.0,7256.0,5105.0,100.39872675490031
928,939.0,65052.0,TEMPLE CITY UNIFIED,9.0,34.0,1227.0,508.0,7.0,180.0,3916.0,5881.0,53974000.0,9177.69,152.0,756.0,12.0,20361.07142857143,43120.0,43113.0,6218.0,6160.0,6159.0,2324.0,1875.0,4200.0,1145.0,815.0,104.74409114096241
929,940.0,68841.0,TEMPLETON UNIFIED,14.0,11.0,512.0,1682.0,5.0,120.0,44.0,2388.0,16579000.0,6942.63,240.0,604.0,9.0,15445.414285714283,17360.0,17360.0,2446.0,2416.0,2416.0,618.0,783.0,1401.0,569.0,446.0,101.17252931323284
930,941.0,72199.0,TERRA BELLA UNION ELEMENTARY,2.0,3.0,875.0,24.0,0.0,2.0,8.0,914.0,11348000.0,12415.75,108.0,156.0,3.0,4861.950000000001,6816.0,6816.0,1136.0,1136.0,1136.0,28.0,153.0,181.0,311.0,644.0,124.28884026258207
931,942.0,61549.0,THERMALITO UNION ELEMENTARY,66.0,32.0,196.0,647.0,6.0,125.0,421.0,1493.0,20512000.0,13738.78,32.0,756.0,12.0,19611.18333333333,9900.0,9894.0,1613.0,1588.0,1587.0,101.0,299.0,400.0,502.0,686.0,106.36302746148694
932,943.0,72207.0,THREE RIVERS UNION ELEMENTARY,1.0,0.0,31.0,88.0,0.0,15.0,5.0,140.0,712000.0,5085.71,108.0,160.0,3.0,4956.666666666666,786.0,774.0,71.0,69.0,69.0,7.0,23.0,30.0,18.0,21.0,49.28571428571429
933,944.0,72215.0,TIPTON ELEMENTARY,1.0,3.0,509.0,12.0,0.0,33.0,6.0,564.0,6972000.0,12361.7,108.0,156.0,3.0,4942.25,3864.0,3864.0,656.0,644.0,644.0,71.0,126.0,197.0,185.0,262.0,114.18439716312056
934,945.0,65060.0,TORRANCE UNIFIED,46.0,883.0,6949.0,5320.0,120.0,2121.0,8205.0,23644.0,202580000.0,8567.92,266.0,1216.0,21.0,35810.58571428571,168371.0,168343.0,24416.0,23963.0,23959.0,7336.0,7639.0,14978.0,5253.0,3732.0,101.34917949585518
935,946.0,75499.0,TRACY JOINT UNIFIED,49.0,1033.0,8294.0,3603.0,157.0,609.0,2681.0,16426.0,152990000.0,9313.89,546.0,1216.0,21.0,35026.75142857143,106533.0,105742.0,15479.0,15189.0,15076.0,1735.0,3524.0,5258.0,4070.0,5857.0,92.46925605746986
936,947.0,72223.0,TRAVER JOINT ELEMENTARY,0.0,0.0,200.0,9.0,0.0,1.0,6.0,216.0,2734000.0,12657.41,108.0,156.0,3.0,4916.550000000001,1332.0,1332.0,222.0,222.0,222.0,12.0,29.0,41.0,81.0,100.0,102.77777777777777
937,948.0,70565.0,TRAVIS UNIFIED,33.0,626.0,1297.0,2130.0,71.0,583.0,824.0,5564.0,57664000.0,10363.77,576.0,1058.0,18.0,30348.542857142857,39984.0,39970.0,5891.0,5712.0,5710.0,1047.0,1745.0,2793.0,1705.0,1213.0,102.65995686556435
938,949.0,67561.0,TRES PINOS UNION ELEMENTARY,1.0,0.0,34.0,86.0,0.0,3.0,0.0,124.0,763000.0,6153.23,70.0,160.0,3.0,5043.5,804.0,804.0,102.0,102.0,102.0,7.0,32.0,39.0,32.0,31.0,82.25806451612904
939,950.0,63057.0,TRINIDAD UNION ELEMENTARY,15.0,0.0,18.0,143.0,0.0,21.0,1.0,198.0,1748000.0,8828.28,24.0,160.0,3.0,5038.916666666666,1170.0,1164.0,200.0,195.0,194.0,40.0,60.0,101.0,63.0,31.0,98.48484848484848
940,951.0,76513.0,TRINITY ALPS UNIFIED,48.0,4.0,72.0,545.0,1.0,66.0,9.0,745.0,6942000.0,9318.12,212.0,316.0,6.0,9994.171428571428,4046.0,4046.0,559.0,523.0,523.0,102.0,132.0,234.0,121.0,168.0,70.20134228187919
941,952.0,71761.0,TRINITY CENTER ELEMENTARY,0.0,0.0,1.0,13.0,0.0,0.0,0.0,14.0,264000.0,18857.14,,,,,,,,,,,,,,,
942,953.0,67892.0,TRONA JOINT UNIFIED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8846000.0,inf,144.0,316.0,6.0,9897.100000000002,1785.0,1785.0,100.0,100.0,100.0,15.0,30.0,45.0,30.0,25.0,inf
943,954.0,72231.0,TULARE CITY,30.0,285.0,7411.0,1533.0,16.0,95.0,195.0,9565.0,111889000.0,11697.75,540.0,904.0,15.0,24669.299999999996,74076.0,74070.0,12465.0,12314.0,12313.0,914.0,2385.0,3299.0,3467.0,5548.0,128.7401986408782
944,955.0,10546.0,TULARE COUNTY OFFICE OF EDUCATION,16.0,36.0,1362.0,837.0,6.0,69.0,54.0,2380.0,221534000.0,93081.51,216.0,316.0,6.0,10084.366666666667,2150.0,2145.0,442.0,403.0,402.0,38.0,43.0,82.0,60.0,261.0,16.932773109243698
945,956.0,72249.0,TULARE JOINT UNION HIGH,34.0,175.0,4060.0,1071.0,9.0,53.0,84.0,5486.0,67894000.0,12375.87,432.0,616.0,12.0,20519.0,3035.0,3035.0,2641.0,2552.0,2552.0,289.0,688.0,977.0,607.0,968.0,46.518410499453154
946,957.0,73593.0,TULELAKE BASIN JOINT UNIFIED,1.0,2.0,345.0,92.0,0.0,9.0,0.0,449.0,5207000.0,11596.88,100.0,316.0,6.0,9948.09285714286,2940.0,2940.0,396.0,376.0,376.0,26.0,81.0,107.0,117.0,152.0,83.74164810690424
947,959.0,75739.0,TURLOCK UNIFIED,100.0,296.0,8018.0,4604.0,81.0,327.0,743.0,14169.0,150618000.0,10630.11,700.0,1212.0,21.0,35333.99428571429,97825.0,97818.0,14063.0,13805.0,13804.0,1779.0,3238.0,5017.0,3697.0,5090.0,97.43101136283435
948,960.0,73643.0,TUSTIN UNIFIED,44.0,457.0,11275.0,6463.0,78.0,863.0,4949.0,24129.0,184181000.0,7633.18,360.0,1058.0,18.0,30680.271428571436,178647.0,178633.0,25816.0,25521.0,25519.0,7936.0,6801.0,14738.0,5465.0,5317.0,105.76899166977496
949,961.0,72421.0,TWAIN HARTE,3.0,0.0,37.0,203.0,3.0,6.0,2.0,254.0,1579000.0,6216.54,110.0,160.0,3.0,5026.116666666667,1656.0,1656.0,288.0,276.0,276.0,59.0,77.0,136.0,84.0,56.0,108.66141732283465
950,962.0,70961.0,TWIN HILLS UNION ELEMENTARY,4.0,8.0,207.0,882.0,1.0,137.0,13.0,1252.0,9752000.0,7789.14,294.0,604.0,9.0,15179.457142857143,10535.0,10521.0,1532.0,1444.0,1442.0,326.0,493.0,819.0,377.0,248.0,115.33546325878594
951,963.0,66415.0,TWIN RIDGES ELEMENTARY,0.0,0.0,13.0,62.0,0.0,20.0,0.0,95.0,932000.0,9810.53,,,,,,,,,,,,,,,
952,964.0,76505.0,TWIN RIVERS UNIFIED,241.0,4454.0,13404.0,8778.0,454.0,1775.0,2873.0,31979.0,391863000.0,12253.76,544.0,1366.0,24.0,39579.14523809525,187971.0,187712.0,27711.0,26837.0,26800.0,2272.0,5130.0,7405.0,7346.0,12077.0,83.92069795803496
953,965.0,70979.0,TWO ROCK UNION,0.0,1.0,73.0,75.0,3.0,13.0,1.0,166.0,2104000.0,12674.7,98.0,160.0,3.0,4969.4,316.0,316.0,54.0,53.0,53.0,18.0,17.0,35.0,12.0,6.0,31.92771084337349
954,966.0,65615.0,UKIAH UNIFIED,370.0,58.0,3264.0,2599.0,8.0,186.0,94.0,6579.0,64863000.0,9859.1,184.0,754.0,12.0,19647.528571428575,39970.0,39907.0,5792.0,5626.0,5618.0,452.0,1106.0,1558.0,1544.0,2521.0,85.51451588387293
955,967.0,69708.0,UNION ELEMENTARY,14.0,70.0,927.0,2749.0,16.0,554.0,1421.0,5751.0,31053000.0,5399.58,430.0,904.0,15.0,25666.550000000007,45762.0,45750.0,7638.0,7565.0,7563.0,3753.0,2068.0,5823.0,1055.0,687.0,131.54234046252827
956,968.0,66407.0,UNION HILL ELEMENTARY,5.0,1.0,50.0,556.0,3.0,48.0,6.0,669.0,6364000.0,9512.71,58.0,160.0,3.0,4963.450000000001,3912.0,3912.0,676.0,652.0,652.0,80.0,155.0,235.0,185.0,232.0,97.45889387144993
957,969.0,65516.0,UNION JOINT ELEMENTARY,0.0,0.0,3.0,9.0,0.0,0.0,0.0,12.0,117000.0,9750.0,,,,,,,,,,,,,,,
958,970.0,75069.0,UPLAND UNIFIED,48.0,895.0,6117.0,2868.0,32.0,293.0,775.0,11028.0,104691000.0,9493.2,432.0,1058.0,18.0,30377.440476190473,80122.0,80087.0,11610.0,11430.0,11425.0,2065.0,2920.0,4985.0,3069.0,3375.0,103.64526659412405
959,971.0,76976.0,UPPER LAKE UNIFIED,84.0,7.0,257.0,438.0,0.0,38.0,10.0,834.0,9756000.0,11697.84,68.0,316.0,6.0,9821.071428571428,4823.0,4823.0,710.0,689.0,689.0,39.0,107.0,146.0,206.0,337.0,82.61390887290167
960,972.0,70573.0,VACAVILLE UNIFIED,85.0,780.0,4707.0,5478.0,90.0,1111.0,701.0,12952.0,114987000.0,8877.93,672.0,1216.0,21.0,35284.885714285716,86485.0,86464.0,12602.0,12297.0,12294.0,1977.0,3366.0,5344.0,3457.0,3497.0,94.94286596664607
961,973.0,75242.0,VAL VERDE UNIFIED,76.0,2893.0,14876.0,1014.0,81.0,413.0,558.0,19911.0,430096000.0,21600.92,462.0,1216.0,21.0,35269.54285714286,149324.0,149282.0,21536.0,21268.0,21262.0,2321.0,4654.0,6977.0,5891.0,8398.0,106.8153282105369
962,974.0,65078.0,VALLE LINDO ELEMENTARY,0.0,0.0,1054.0,10.0,0.0,1.0,52.0,1117.0,13347000.0,11948.97,38.0,156.0,3.0,5005.933333333333,8490.0,8484.0,1432.0,1415.0,1414.0,243.0,415.0,659.0,363.0,393.0,126.67860340196957
963,975.0,61580.0,VALLECITO UNION,8.0,1.0,100.0,440.0,1.0,36.0,6.0,592.0,2210000.0,3733.11,20.0,316.0,6.0,10052.041666666668,4308.0,4308.0,700.0,688.0,688.0,165.0,217.0,382.0,178.0,128.0,116.21621621621621
964,976.0,68437.0,VALLECITOS ELEMENTARY,4.0,2.0,260.0,67.0,3.0,3.0,2.0,341.0,2614000.0,7665.69,74.0,156.0,3.0,5023.75,1236.0,1236.0,224.0,206.0,206.0,28.0,73.0,101.0,61.0,44.0,60.410557184750736
965,977.0,70581.0,VALLEJO CITY UNIFIED,60.0,4069.0,5850.0,1090.0,304.0,642.0,2539.0,14554.0,148922000.0,10232.38,672.0,1216.0,21.0,34599.7,94080.0,93737.0,13932.0,13440.0,13391.0,960.0,2277.0,3240.0,3399.0,6793.0,92.3457468737117
966,978.0,75614.0,VALLEY CENTER-PAUMA UNIFIED,372.0,21.0,2120.0,1320.0,8.0,168.0,60.0,4069.0,33781000.0,8302.04,296.0,754.0,12.0,19762.403571428575,29169.0,29162.0,4305.0,4111.0,4110.0,376.0,839.0,1215.0,1175.0,1721.0,101.03219464241829
967,979.0,71324.0,VALLEY HOME JOINT ELEMENTARY,0.0,2.0,74.0,92.0,0.0,5.0,2.0,175.0,1279000.0,7308.57,100.0,160.0,3.0,4965.750000000001,696.0,696.0,92.0,92.0,92.0,10.0,36.0,46.0,27.0,19.0,52.57142857142857
968,980.0,10561.0,VENTURA COUNTY OFFICE OF EDUCATION,16.0,46.0,1390.0,1390.0,4.0,147.0,86.0,3079.0,234771000.0,76249.11,112.0,156.0,3.0,4727.325,1701.0,1687.0,277.0,223.0,222.0,0.0,4.0,4.0,14.0,205.0,7.242611237414745
969,981.0,72652.0,VENTURA UNIFIED,65.0,198.0,8791.0,6675.0,32.0,660.0,560.0,16981.0,147075000.0,8661.15,616.0,981.0,16.0,27970.157142857144,125832.0,125804.0,18383.0,17936.0,17932.0,3930.0,4883.0,8814.0,4354.0,4765.0,105.62393263058713
970,982.0,67918.0,VICTOR ELEMENTARY,138.0,2457.0,7586.0,1887.0,72.0,290.0,321.0,12751.0,144266000.0,11314.09,576.0,1366.0,24.0,39105.44166666667,57068.0,57024.0,14415.0,14219.0,14208.0,1205.0,2580.0,3785.0,3566.0,6864.0,111.51282252372363
971,983.0,67934.0,VICTOR VALLEY UNION HIGH,158.0,2480.0,8020.0,2113.0,84.0,819.0,369.0,14043.0,130960000.0,9325.64,504.0,1216.0,21.0,35630.0,24666.0,24651.0,8347.0,8192.0,8187.0,688.0,1744.0,2432.0,2144.0,3612.0,58.33511357971943
972,984.0,63834.0,VINELAND ELEMENTARY,0.0,0.0,711.0,8.0,0.0,5.0,2.0,726.0,10189000.0,14034.44,30.0,156.0,3.0,4831.200000000001,5232.0,5232.0,878.0,872.0,872.0,17.0,83.0,100.0,211.0,561.0,120.11019283746556
973,985.0,72256.0,VISALIA UNIFIED,231.0,441.0,19617.0,6169.0,41.0,1017.0,1416.0,28932.0,311104000.0,10752.94,756.0,1208.0,21.0,35181.619047619046,208607.0,208523.0,30434.0,29789.0,29777.0,4379.0,7258.0,11639.0,7666.0,10478.0,102.96211806995714
974,986.0,69344.0,VISTA DEL MAR UNION,4.0,0.0,36.0,24.0,0.0,31.0,3.0,98.0,851000.0,8683.67,,,,,,,,,,,,,,,
975,987.0,68452.0,VISTA UNIFIED,96.0,720.0,15939.0,6060.0,209.0,1110.0,917.0,25051.0,223324000.0,8914.77,518.0,1216.0,21.0,35367.94761904762,152467.0,151998.0,22173.0,21763.0,21696.0,3271.0,5362.0,8636.0,5863.0,7261.0,86.87477545806554
976,988.0,61812.0,WALNUT CREEK ELEMENTARY,4.0,86.0,492.0,2089.0,7.0,288.0,623.0,3589.0,15753000.0,4389.24,84.0,1058.0,18.0,30665.006666666668,28314.0,28296.0,4692.0,4588.0,4585.0,1766.0,1481.0,3250.0,846.0,492.0,127.83505154639174
977,989.0,73460.0,WALNUT VALLEY UNIFIED,11.0,291.0,3410.0,1140.0,80.0,477.0,9110.0,14519.0,132669000.0,9137.61,266.0,1216.0,21.0,35850.56428571428,106701.0,106680.0,15492.0,15191.0,15188.0,6975.0,4362.0,11338.0,2313.0,1539.0,104.6284179351195
978,990.0,75416.0,WARNER UNIFIED,131.0,36.0,435.0,819.0,1.0,198.0,113.0,1733.0,5320000.0,3069.82,,,,,,,,,,,,,,,
979,991.0,63842.0,WASCO UNION ELEMENTARY,2.0,69.0,3380.0,125.0,3.0,9.0,22.0,3610.0,47946000.0,13281.44,90.0,464.0,9.0,14733.279999999999,27528.0,27516.0,4551.0,4494.0,4492.0,241.0,743.0,984.0,1283.0,2226.0,124.48753462603878
980,992.0,63859.0,WASCO UNION HIGH,1.0,29.0,1712.0,102.0,1.0,5.0,5.0,1855.0,18916000.0,10197.3,60.0,316.0,6.0,10317.8,780.0,780.0,802.0,780.0,780.0,93.0,208.0,301.0,226.0,253.0,42.04851752021563
981,993.0,62513.0,WASHINGTON COLONY ELEMENTARY,1.0,4.0,378.0,36.0,0.0,3.0,6.0,428.0,5429000.0,12684.58,20.0,156.0,3.0,4919.599999999999,2976.0,2976.0,503.0,496.0,496.0,40.0,90.0,130.0,132.0,234.0,115.88785046728971
982,994.0,76778.0,WASHINGTON UNIFIED,69.0,454.0,3554.0,2444.0,106.0,291.0,1165.0,8083.0,91821000.0,11359.77,100.0,766.0,15.0,24895.953333333335,16429.0,16422.0,2350.0,2286.0,2285.0,204.0,501.0,706.0,652.0,928.0,28.281578621798836
983,995.0,76778.0,WASHINGTON UNIFIED,69.0,454.0,3554.0,2444.0,106.0,291.0,1165.0,8083.0,36536000.0,4520.1,100.0,766.0,15.0,24895.953333333335,16429.0,16422.0,2350.0,2286.0,2285.0,204.0,501.0,706.0,652.0,928.0,28.281578621798836
984,996.0,76778.0,WASHINGTON UNIFIED,48.0,235.0,2200.0,227.0,0.0,43.0,245.0,2998.0,91821000.0,30627.42,100.0,766.0,15.0,24895.953333333335,16429.0,16422.0,2350.0,2286.0,2285.0,204.0,501.0,706.0,652.0,928.0,76.25083388925951
985,997.0,76778.0,WASHINGTON UNIFIED,48.0,235.0,2200.0,227.0,0.0,43.0,245.0,2998.0,36536000.0,12186.79,100.0,766.0,15.0,24895.953333333335,16429.0,16422.0,2350.0,2286.0,2285.0,204.0,501.0,706.0,652.0,928.0,76.25083388925951
986,998.0,66233.0,WASHINGTON UNION ELEMENTARY,1.0,3.0,190.0,562.0,3.0,51.0,78.0,888.0,4500000.0,5067.57,216.0,756.0,12.0,20584.13333333333,6924.0,6924.0,1034.0,1024.0,1024.0,351.0,349.0,700.0,237.0,87.0,115.31531531531532
987,999.0,75572.0,WATERFORD UNIFIED,33.0,78.0,1766.0,1606.0,12.0,288.0,193.0,3976.0,25818000.0,6493.46,200.0,316.0,6.0,9958.028571428571,11326.0,11298.0,1656.0,1618.0,1614.0,146.0,350.0,496.0,486.0,634.0,40.69416498993964
988,1000.0,70995.0,WAUGH ELEMENTARY,2.0,15.0,206.0,529.0,1.0,93.0,63.0,909.0,7477000.0,8225.52,392.0,756.0,12.0,20248.5,3712.0,3712.0,872.0,852.0,852.0,274.0,268.0,542.0,187.0,123.0,93.72937293729373
989,1001.0,72264.0,WAUKENA JOINT UNION ELEMENTARY,0.0,1.0,207.0,31.0,0.0,0.0,1.0,240.0,2954000.0,12308.33,108.0,156.0,3.0,4965.933333333333,1578.0,1578.0,266.0,263.0,263.0,27.0,60.0,87.0,99.0,77.0,109.58333333333334
990,1002.0,65862.0,WEAVER UNION,13.0,132.0,1928.0,296.0,11.0,60.0,426.0,2866.0,34322000.0,11975.58,240.0,904.0,15.0,24675.416666666668,21378.0,21360.0,3557.0,3521.0,3518.0,353.0,717.0,1070.0,1054.0,1395.0,122.85415212840196
991,1003.0,70482.0,WEED UNION ELEMENTARY,5.0,18.0,66.0,136.0,0.0,30.0,14.0,269.0,2501000.0,9297.4,188.0,316.0,6.0,9961.783333333333,1716.0,1716.0,232.0,220.0,220.0,21.0,40.0,61.0,77.0,82.0,81.78438661710037
992,1004.0,61796.0,WEST CONTRA COSTA UNIFIED,69.0,5186.0,16935.0,3138.0,205.0,929.0,4674.0,31136.0,309360000.0,9935.77,98.0,1216.0,21.0,34752.74642857144,203070.0,202909.0,29916.0,28956.0,28933.0,3093.0,5279.0,8375.0,6932.0,13647.0,92.99845837615622
993,1005.0,65094.0,WEST COVINA UNIFIED,22.0,760.0,8712.0,1302.0,41.0,284.0,1681.0,12802.0,122909000.0,9600.77,190.0,770.0,15.0,25263.485714285718,62741.0,62734.0,9097.0,8963.0,8962.0,1521.0,2449.0,3970.0,2380.0,2612.0,70.01249804718013
994,1006.0,62539.0,WEST PARK ELEMENTARY,6.0,12.0,518.0,58.0,0.0,8.0,36.0,638.0,7881000.0,12352.66,20.0,156.0,3.0,4888.82857142857,4291.0,4291.0,656.0,613.0,613.0,16.0,96.0,112.0,162.0,339.0,96.08150470219435
995,1007.0,71001.0,WEST SIDE UNION ELEMENTARY,0.0,0.0,62.0,110.0,0.0,7.0,0.0,179.0,865000.0,4832.4,98.0,160.0,3.0,4946.733333333334,432.0,432.0,94.0,88.0,88.0,18.0,24.0,42.0,25.0,21.0,49.162011173184354
996,1008.0,70607.0,WEST SONOMA COUNTY UNION HIGH,17.0,25.0,405.0,1374.0,4.0,55.0,64.0,1944.0,17294000.0,8896.09,196.0,316.0,6.0,10450.7,2193.0,2193.0,858.0,792.0,792.0,223.0,251.0,474.0,162.0,156.0,40.74074074074074
997,1009.0,66951.0,WESTERN PLACER UNIFIED,106.0,232.0,2334.0,5388.0,60.0,394.0,506.0,9020.0,58735000.0,6511.64,310.0,770.0,15.0,25304.605714285713,49294.0,49266.0,7123.0,7014.0,7010.0,1469.0,2104.0,3577.0,1944.0,1493.0,77.76053215077606
998,1010.0,66746.0,WESTMINSTER,30.0,63.0,4081.0,1202.0,59.0,236.0,3667.0,9338.0,107186000.0,11478.48,300.0,910.0,15.0,25298.3,70584.0,70560.0,11860.0,11702.0,11698.0,3267.0,3096.0,6364.0,2559.0,2779.0,125.3159134718355
999,1011.0,63230.0,WESTMORLAND UNION ELEMENTARY,0.0,0.0,363.0,17.0,0.0,0.0,0.0,380.0,4723000.0,12428.95,26.0,156.0,3.0,4909.466666666667,2730.0,2730.0,468.0,455.0,455.0,16.0,94.0,110.0,136.0,209.0,119.73684210526316
