,County Code,District Code,Subgroup ID,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
1757,19,64477,77,371.0,371.0,54.0,53.0,53.0,20.0,28.0,48.0,36.0,22.0
1758,19,64477,78,19915.0,19915.0,5794.0,5690.0,5690.0,3574.0,12346.0,15919.0,22600.0,41143.0
1759,19,64477,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,19,64477,80,2352.0,2352.0,696.0,672.0,672.0,697.0,2060.0,2757.0,2604.0,4047.0
1761,19,64477,144,973.0,973.0,238.0,232.0,232.0,197.0,240.0,437.0,513.0,906.0
1762,19,64485,74,770.0,770.0,138.0,136.0,136.0,138.0,158.0,295.0,153.0,96.0
1763,19,64485,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,19,64485,76,1183.0,1183.0,340.0,338.0,338.0,2060.0,1303.0,3363.0,895.0,474.0
1765,19,64485,77,861.0,861.0,206.0,205.0,205.0,658.0,483.0,1142.0,369.0,129.0
1766,19,64485,78,69566.0,69559.0,20064.0,19876.0,19874.0,54458.0,81639.0,136093.0,73941.0,68228.0
1767,19,64485,79,154.0,154.0,22.0,22.0,22.0,14.0,20.0,34.0,8.0,2.0
1768,19,64485,80,8890.0,8890.0,2608.0,2540.0,2540.0,11405.0,11470.0,22875.0,7690.0,4994.0
1769,19,64485,144,616.0,616.0,112.0,112.0,112.0,185.0,139.0,324.0,63.0,61.0
1770,19,64501,74,132.0,132.0,24.0,22.0,22.0,14.0,6.0,20.0,10.0,14.0
1771,19,64501,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,19,64501,76,14539.0,14539.0,4256.0,4154.0,4154.0,24432.0,17473.0,41906.0,9917.0,6333.0
1773,19,64501,77,525.0,525.0,100.0,97.0,97.0,165.0,129.0,293.0,37.0,58.0
1774,19,64501,78,62391.0,62391.0,17992.0,17826.0,17826.0,24267.0,52884.0,77146.0,70163.0,102250.0
1775,19,64501,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,19,64501,80,1162.0,1162.0,308.0,306.0,306.0,871.0,967.0,1838.0,829.0,393.0
1777,19,64501,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,19,64519,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,19,64519,76,2024.0,2024.0,2052.0,2024.0,2024.0,3578.0,2535.0,6114.0,1191.0,791.0
1780,19,64519,77,72.0,72.0,72.0,72.0,72.0,64.0,96.0,160.0,72.0,56.0
1781,19,64519,78,6478.0,6478.0,6794.0,6478.0,6478.0,3217.0,5953.0,9170.0,7248.0,9494.0
1782,19,64519,80,96.0,96.0,108.0,96.0,96.0,64.0,80.0,144.0,120.0,120.0
1783,19,64519,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,19,64527,74,192.0,192.0,32.0,32.0,32.0,6.0,12.0,18.0,14.0,32.0
1785,19,64527,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,19,64527,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,19,64527,77,304.0,304.0,38.0,38.0,38.0,28.0,24.0,52.0,10.0,14.0
1788,19,64527,78,72216.0,72176.0,18294.0,18054.0,18044.0,30623.0,65283.0,95906.0,83016.0,109942.0
1789,19,64527,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,19,64527,80,744.0,744.0,124.0,119.0,119.0,56.0,145.0,201.0,180.0,95.0
1791,19,64527,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,19,64535,74,1136.0,1136.0,228.0,222.0,222.0,320.0,705.0,1025.0,443.0,308.0
1793,19,64535,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,19,64535,76,1936.0,1936.0,496.0,484.0,484.0,4326.0,1862.0,6188.0,1281.0,275.0
1795,19,64535,77,280.0,280.0,36.0,35.0,35.0,36.0,26.0,62.0,8.0,0.0
1796,19,64535,78,4896.0,4896.0,1240.0,1224.0,1224.0,4846.0,6348.0,11194.0,5035.0,3355.0
1797,19,64535,79,168.0,168.0,24.0,24.0,24.0,6.0,12.0,18.0,18.0,12.0
1798,19,64535,80,15928.0,15920.0,4064.0,3982.0,3980.0,23859.0,21885.0,45744.0,11971.0,5997.0
1799,19,64535,144,4016.0,4008.0,1020.0,1004.0,1002.0,6838.0,5021.0,11858.0,2791.0,1414.0
1800,19,64550,74,189.0,189.0,33.0,27.0,27.0,16.0,8.0,24.0,10.0,20.0
1801,19,64550,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,19,64550,76,25746.0,25739.0,7558.0,7356.0,7354.0,42596.0,28846.0,71441.0,16562.0,14980.0
1803,19,64550,77,350.0,350.0,50.0,50.0,50.0,38.0,32.0,70.0,8.0,22.0
1804,19,64550,78,16730.0,16730.0,4858.0,4780.0,4780.0,7615.0,14008.0,21621.0,17061.0,28237.0
1805,19,64550,80,616.0,616.0,114.0,114.0,114.0,105.0,108.0,213.0,111.0,132.0
1806,19,64550,144,210.0,210.0,32.0,30.0,30.0,20.0,20.0,40.0,10.0,10.0
1807,19,64568,74,2328.0,2328.0,624.0,582.0,582.0,1302.0,2619.0,3921.0,2355.0,3037.0
1808,19,64568,75,288.0,288.0,36.0,36.0,36.0,14.0,24.0,38.0,12.0,22.0
1809,19,64568,76,25352.0,25336.0,6422.0,6338.0,6334.0,53347.0,29062.0,82409.0,12168.0,6832.0
1810,19,64568,77,11952.0,11944.0,3024.0,2988.0,2986.0,16878.0,15314.0,32191.0,9914.0,5703.0
1811,19,64568,78,47760.0,47736.0,12158.0,11940.0,11934.0,28621.0,46845.0,75467.0,54364.0,61208.0
1812,19,64568,79,288.0,280.0,38.0,36.0,35.0,6.0,25.0,31.0,18.0,22.0
1813,19,64568,80,122000.0,121880.0,31082.0,30500.0,30470.0,131129.0,138860.0,269992.0,115998.0,102013.0
1814,19,64568,144,6144.0,6144.0,1568.0,1536.0,1536.0,9262.0,8129.0,17391.0,4726.0,2459.0
1815,19,64576,74,864.0,864.0,158.0,156.0,156.0,196.0,283.0,479.0,286.0,171.0
1816,19,64576,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,19,64576,76,4840.0,4840.0,1232.0,1210.0,1210.0,11397.0,5680.0,17077.0,1694.0,589.0
1818,19,64576,77,1232.0,1232.0,278.0,278.0,278.0,1362.0,1189.0,2550.0,495.0,291.0
1819,19,64576,78,27752.0,27752.0,7062.0,6938.0,6938.0,23143.0,35502.0,58645.0,30085.0,22279.0
1820,19,64576,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,19,64576,80,27664.0,27656.0,7116.0,6916.0,6914.0,37055.0,34828.0,71883.0,24665.0,14109.0
1822,19,64576,144,2672.0,2672.0,688.0,668.0,668.0,4834.0,3297.0,8131.0,1798.0,759.0
1823,19,64584,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,19,64584,78,392.0,392.0,58.0,56.0,56.0,22.0,28.0,50.0,28.0,34.0
1825,19,64584,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,19,64584,80,420.0,420.0,60.0,60.0,60.0,18.0,26.0,44.0,40.0,36.0
1827,19,64584,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,19,64592,74,17080.0,17080.0,4344.0,4270.0,4270.0,8485.0,16813.0,25298.0,15577.0,27447.0
1829,19,64592,75,130.0,130.0,26.0,26.0,26.0,10.0,14.0,24.0,12.0,16.0
1830,19,64592,76,1688.0,1688.0,418.0,408.0,408.0,1602.0,1827.0,3429.0,1230.0,1053.0
1831,19,64592,77,1200.0,1200.0,234.0,234.0,234.0,544.0,589.0,1133.0,286.0,453.0
1832,19,64592,78,61056.0,61048.0,15400.0,15264.0,15262.0,39747.0,60763.0,100509.0,67948.0,75766.0
1833,19,64592,79,868.0,868.0,208.0,206.0,206.0,65.0,416.0,482.0,629.0,537.0
1834,19,64592,80,1680.0,1680.0,400.0,386.0,386.0,1040.0,1185.0,2225.0,927.0,1480.0
1835,19,64592,144,308.0,308.0,45.0,44.0,44.0,22.0,12.0,34.0,28.0,26.0
1836,19,64600,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,19,64600,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,19,64600,76,616.0,616.0,116.0,112.0,112.0,266.0,111.0,378.0,46.0,25.0
1839,19,64600,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,19,64600,78,1393.0,1393.0,408.0,398.0,398.0,1791.0,1694.0,3485.0,1324.0,763.0
1841,19,64600,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,19,64600,80,9898.0,9891.0,2908.0,2828.0,2826.0,16176.0,13400.0,29576.0,7321.0,2694.0
1843,19,64600,144,966.0,966.0,256.0,254.0,254.0,1016.0,987.0,2003.0,452.0,85.0
1844,19,64626,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,19,64626,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,19,64626,78,476.0,476.0,68.0,68.0,68.0,12.0,34.0,46.0,54.0,36.0
1847,19,64626,80,1008.0,1008.0,265.0,262.0,262.0,227.0,964.0,1192.0,1126.0,564.0
1848,19,64626,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,19,64634,74,29104.0,29024.0,7484.0,7276.0,7256.0,6902.0,18218.0,25118.0,30417.0,60878.0
1850,19,64634,75,528.0,528.0,90.0,90.0,90.0,13.0,104.0,117.0,105.0,138.0
1851,19,64634,76,272.0,264.0,34.0,34.0,33.0,6.0,12.0,19.0,25.0,25.0
1852,19,64634,77,272.0,272.0,34.0,34.0,34.0,14.0,18.0,32.0,20.0,16.0
1853,19,64634,78,50208.0,50112.0,12792.0,12552.0,12528.0,11875.0,38420.0,50297.0,55784.0,94748.0
1854,19,64634,79,320.0,312.0,48.0,40.0,39.0,2.0,8.0,10.0,20.0,49.0
1855,19,64634,80,496.0,496.0,66.0,62.0,62.0,18.0,26.0,44.0,24.0,56.0
1856,19,64634,144,320.0,320.0,44.0,40.0,40.0,10.0,10.0,20.0,16.0,44.0
1857,19,64642,74,1162.0,1162.0,318.0,318.0,318.0,128.0,517.0,645.0,1178.0,1993.0
1858,19,64642,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,19,64642,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,19,64642,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,19,64642,78,20279.0,20272.0,5820.0,5794.0,5792.0,5828.0,15371.0,21199.0,24057.0,35860.0
1862,19,64642,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,19,64642,80,3626.0,3626.0,1048.0,1036.0,1036.0,1470.0,2910.0,4380.0,3952.0,6172.0
1864,19,64642,144,228.0,228.0,40.0,38.0,38.0,18.0,14.0,32.0,20.0,24.0
1865,19,64659,74,252.0,252.0,36.0,36.0,36.0,14.0,26.0,40.0,20.0,12.0
1866,19,64659,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,19,64659,76,10176.0,10176.0,2568.0,2544.0,2544.0,28512.0,8906.0,37419.0,2319.0,967.0
1868,19,64659,77,512.0,512.0,64.0,64.0,64.0,64.0,44.0,108.0,18.0,2.0
1869,19,64659,78,3864.0,3864.0,980.0,966.0,966.0,6641.0,4654.0,11295.0,2921.0,1239.0
1870,19,64659,80,18304.0,18304.0,4684.0,4576.0,4576.0,42103.0,18811.0,60913.0,8955.0,3346.0
1871,19,64659,144,2888.0,2888.0,752.0,722.0,722.0,6860.0,3145.0,10006.0,1234.0,312.0
1872,19,64667,74,35840.0,35819.0,10492.0,10240.0,10234.0,4225.0,16646.0,20869.0,30743.0,91747.0
1873,19,64667,75,462.0,462.0,68.0,66.0,66.0,6.0,22.0,28.0,30.0,74.0
1874,19,64667,76,1309.0,1309.0,362.0,356.0,356.0,1248.0,989.0,2236.0,738.0,1298.0
1875,19,64667,77,2030.0,2030.0,580.0,580.0,580.0,2422.0,2534.0,4956.0,1902.0,1262.0
1876,19,64667,78,69020.0,68971.0,19972.0,19720.0,19706.0,17892.0,51158.0,69048.0,74433.0,132597.0
1877,19,64667,79,238.0,238.0,34.0,34.0,34.0,6.0,18.0,24.0,20.0,24.0
1878,19,64667,80,15288.0,15274.0,4500.0,4368.0,4364.0,7587.0,14224.0,21812.0,17448.0,21892.0
1879,19,64667,144,3458.0,3458.0,996.0,988.0,988.0,1585.0,2571.0,4156.0,3226.0,6450.0
1880,19,64683,74,2128.0,2120.0,548.0,532.0,530.0,1123.0,2816.0,3938.0,2248.0,2325.0
1881,19,64683,75,736.0,736.0,96.0,92.0,92.0,44.0,71.0,116.0,46.0,22.0
1882,19,64683,76,6352.0,6352.0,1624.0,1588.0,1588.0,13915.0,6764.0,20680.0,3349.0,1379.0
1883,19,64683,77,808.0,800.0,154.0,152.0,150.0,339.0,317.0,656.0,171.0,85.0
1884,19,64683,78,9672.0,9640.0,2530.0,2418.0,2410.0,7829.0,12140.0,19969.0,10008.0,8711.0
1885,19,64683,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,19,64683,80,70088.0,70024.0,18270.0,17522.0,17506.0,94612.0,96434.0,191048.0,57309.0,31992.0
1887,19,64683,144,3600.0,3600.0,940.0,900.0,900.0,5077.0,4467.0,9545.0,3343.0,1512.0
1888,19,64691,74,4970.0,4970.0,1464.0,1420.0,1420.0,1623.0,4703.0,6326.0,5209.0,8346.0
1889,19,64691,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,19,64691,76,2387.0,2387.0,692.0,682.0,682.0,3903.0,2977.0,6880.0,1728.0,940.0
1891,19,64691,77,448.0,448.0,64.0,64.0,64.0,50.0,34.0,84.0,40.0,4.0
1892,19,64691,78,39564.0,39550.0,11394.0,11304.0,11300.0,19528.0,42465.0,61995.0,48188.0,48074.0
1893,19,64691,79,420.0,420.0,60.0,60.0,60.0,22.0,36.0,58.0,36.0,26.0
1894,19,64691,80,2065.0,2065.0,608.0,590.0,590.0,1574.0,2770.0,4344.0,2128.0,1788.0
1895,19,64691,144,1253.0,1253.0,360.0,358.0,358.0,1137.0,1011.0,2148.0,1876.0,988.0
1896,19,64709,74,525.0,525.0,139.0,75.0,75.0,8.0,34.0,42.0,44.0,64.0
1897,19,64709,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,19,64709,76,110.0,110.0,32.0,22.0,22.0,12.0,12.0,24.0,6.0,14.0
1899,19,64709,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,19,64709,78,42651.0,42644.0,12958.0,12186.0,12184.0,15660.0,36326.0,51985.0,50557.0,68066.0
1901,19,64709,79,252.0,252.0,36.0,36.0,36.0,2.0,12.0,14.0,26.0,32.0
1902,19,64709,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,19,64709,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,19,64717,74,812.0,812.0,164.0,164.0,164.0,174.0,296.0,470.0,246.0,268.0
1905,19,64717,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,19,64717,76,406.0,406.0,58.0,58.0,58.0,54.0,32.0,86.0,24.0,6.0
1907,19,64717,77,434.0,434.0,62.0,62.0,62.0,42.0,36.0,78.0,28.0,18.0
1908,19,64717,78,36904.0,36904.0,10624.0,10544.0,10544.0,26179.0,42833.0,69014.0,43628.0,34977.0
1909,19,64717,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,19,64717,80,1869.0,1869.0,536.0,534.0,534.0,1648.0,2281.0,3929.0,1977.0,1570.0
1911,19,64717,144,266.0,266.0,38.0,38.0,38.0,6.0,18.0,24.0,24.0,28.0
1912,19,64725,74,80432.0,80376.0,20786.0,20108.0,20094.0,28101.0,63732.0,91835.0,90331.0,139558.0
1913,19,64725,75,1088.0,1088.0,194.0,192.0,192.0,122.0,185.0,307.0,298.0,547.0
1914,19,64725,76,47176.0,47168.0,11912.0,11794.0,11792.0,60067.0,57579.0,117645.0,38961.0,32095.0
1915,19,64725,77,18416.0,18416.0,4662.0,4604.0,4604.0,24655.0,21561.0,46218.0,16691.0,10756.0
1916,19,64725,78,351136.0,350960.0,89716.0,87784.0,87740.0,171776.0,331753.0,503520.0,403903.0,497147.0
1917,19,64725,79,9224.0,9216.0,2364.0,2306.0,2304.0,4626.0,9675.0,14300.0,11651.0,10944.0
1918,19,64725,80,82120.0,82104.0,21002.0,20530.0,20526.0,129355.0,99626.0,228983.0,58796.0,40705.0
1919,19,64725,144,15904.0,15896.0,4046.0,3976.0,3974.0,19405.0,19743.0,39147.0,13981.0,10489.0
1920,19,64733,74,332568.0,332072.0,87186.0,83142.0,83018.0,99621.0,222538.0,322150.0,313645.0,694460.0
1921,19,64733,75,7872.0,7872.0,2052.0,1968.0,1968.0,4443.0,7368.0,11811.0,8469.0,11209.0
1922,19,64733,76,180424.0,180392.0,45950.0,45106.0,45098.0,316473.0,202318.0,518778.0,116513.0,86392.0
1923,19,64733,77,81184.0,81160.0,20586.0,20296.0,20290.0,97754.0,103290.0,201050.0,69883.0,53811.0
1924,19,64733,78,3085216.0,3082528.0,791100.0,771304.0,770632.0,1079980.0,2474343.0,3554400.0,3329719.0,5456744.0
1925,19,64733,79,14944.0,14936.0,3852.0,3736.0,3734.0,9993.0,15165.0,25158.0,16422.0,18196.0
1926,19,64733,80,434328.0,434088.0,112300.0,108582.0,108522.0,567667.0,493353.0,1060998.0,355128.0,321207.0
1927,19,64733,144,53112.0,53088.0,13592.0,13278.0,13272.0,69018.0,58201.0,127221.0,41685.0,43544.0
1928,19,64758,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,19,64758,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,19,64758,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,19,64758,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,19,64758,78,14560.0,14553.0,4248.0,4160.0,4158.0,6478.0,14084.0,20561.0,16787.0,20892.0
1933,19,64758,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,19,64758,80,350.0,350.0,52.0,50.0,50.0,14.0,24.0,38.0,28.0,34.0
1935,19,64758,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,19,64766,74,490.0,490.0,70.0,70.0,70.0,36.0,36.0,72.0,48.0,20.0
1937,19,64766,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,19,64766,76,784.0,784.0,158.0,158.0,158.0,399.0,329.0,728.0,137.0,83.0
1939,19,64766,77,168.0,168.0,28.0,28.0,28.0,18.0,16.0,34.0,16.0,6.0
1940,19,64766,78,19390.0,19390.0,5604.0,5540.0,5540.0,15959.0,25287.0,41247.0,21295.0,15017.0
1941,19,64766,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,19,64766,80,7490.0,7490.0,2180.0,2140.0,2140.0,10425.0,9718.0,20143.0,6270.0,3546.0
1943,19,64766,144,392.0,392.0,58.0,56.0,56.0,50.0,26.0,76.0,18.0,18.0
1944,19,64774,74,5400.0,5400.0,1440.0,1350.0,1350.0,715.0,3198.0,3913.0,5691.0,11996.0
1945,19,64774,76,168.0,168.0,26.0,24.0,24.0,16.0,8.0,24.0,16.0,8.0
1946,19,64774,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,19,64774,78,110600.0,110272.0,28622.0,27650.0,27568.0,34535.0,87894.0,122423.0,121688.0,198289.0
1948,19,64774,79,312.0,312.0,42.0,39.0,39.0,2.0,8.0,10.0,34.0,34.0
1949,19,64774,80,904.0,896.0,204.0,199.0,197.0,145.0,327.0,471.0,447.0,673.0
1950,19,64774,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,19,64790,74,2928.0,2928.0,748.0,732.0,732.0,1466.0,3179.0,4644.0,3270.0,3798.0
1952,19,64790,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,19,64790,76,1736.0,1736.0,429.0,424.0,424.0,3551.0,1600.0,5150.0,535.0,675.0
1954,19,64790,77,1504.0,1504.0,364.0,364.0,364.0,2243.0,1202.0,3445.0,907.0,743.0
1955,19,64790,78,29856.0,29856.0,7544.0,7464.0,7464.0,17815.0,31516.0,49330.0,32712.0,37383.0
1956,19,64790,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,19,64790,80,9752.0,9744.0,2476.0,2438.0,2436.0,15237.0,12491.0,27729.0,6408.0,4871.0
1958,19,64790,144,952.0,952.0,152.0,152.0,152.0,251.0,97.0,347.0,150.0,262.0
1959,19,64808,74,560.0,560.0,74.0,70.0,70.0,12.0,18.0,30.0,22.0,88.0
1960,19,64808,75,476.0,476.0,102.0,102.0,102.0,24.0,60.0,84.0,132.0,192.0
1961,19,64808,76,4512.0,4496.0,1136.0,1128.0,1124.0,7014.0,5507.0,12520.0,2983.0,2544.0
1962,19,64808,77,720.0,720.0,90.0,90.0,90.0,46.0,58.0,104.0,52.0,24.0
1963,19,64808,78,215000.0,214928.0,54956.0,53750.0,53732.0,61082.0,164018.0,225078.0,233684.0,401238.0
1964,19,64808,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,19,64808,80,2016.0,2016.0,496.0,488.0,488.0,730.0,1994.0,2724.0,2081.0,2027.0
1966,19,64808,144,560.0,560.0,70.0,70.0,70.0,46.0,46.0,92.0,26.0,22.0
1967,19,64816,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,19,64816,76,3493.0,3493.0,1024.0,998.0,998.0,5766.0,3547.0,9313.0,2330.0,2328.0
1969,19,64816,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,19,64816,78,58975.0,58940.0,17130.0,16850.0,16840.0,18432.0,45771.0,64204.0,66081.0,105619.0
1971,19,64816,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,19,64816,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,19,64832,74,960.0,960.0,388.0,384.0,384.0,1215.0,1031.0,2246.0,1004.0,590.0
1974,19,64832,75,130.0,130.0,26.0,26.0,26.0,16.0,18.0,34.0,10.0,8.0
1975,19,64832,76,4055.0,4055.0,1632.0,1622.0,1622.0,11921.0,2977.0,14897.0,741.0,581.0
1976,19,64832,77,1080.0,1080.0,436.0,432.0,432.0,2570.0,982.0,3553.0,396.0,372.0
1977,19,64832,78,18630.0,18630.0,7492.0,7452.0,7452.0,18352.0,20642.0,38992.0,19345.0,16183.0
1978,19,64832,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,19,64832,80,12250.0,12250.0,4932.0,4900.0,4900.0,26185.0,13769.0,39953.0,6019.0,3028.0
1980,19,64832,144,2310.0,2310.0,952.0,924.0,924.0,5663.0,1983.0,7647.0,833.0,760.0
1981,19,64840,74,3792.0,3792.0,996.0,948.0,948.0,1359.0,3086.0,4445.0,4501.0,6222.0
1982,19,64840,75,288.0,288.0,36.0,36.0,36.0,12.0,18.0,30.0,24.0,18.0
1983,19,64840,76,6024.0,6024.0,1556.0,1506.0,1506.0,9454.0,7179.0,16633.0,4380.0,3083.0
1984,19,64840,77,4432.0,4432.0,1120.0,1108.0,1108.0,4821.0,6400.0,11221.0,4214.0,2293.0
1985,19,64840,78,123608.0,123520.0,31270.0,30902.0,30880.0,52623.0,114526.0,167143.0,139587.0,187702.0
1986,19,64840,79,656.0,656.0,84.0,82.0,82.0,24.0,32.0,56.0,46.0,62.0
1987,19,64840,80,13664.0,13664.0,3504.0,3416.0,3416.0,10983.0,15203.0,26186.0,14753.0,13717.0
1988,19,64840,144,2168.0,2168.0,542.0,530.0,530.0,2094.0,2025.0,4119.0,1465.0,1836.0
1989,19,64857,74,26663.0,26649.0,7730.0,7618.0,7614.0,3139.0,11199.0,14339.0,23734.0,68580.0
1990,19,64857,75,1274.0,1274.0,334.0,328.0,328.0,297.0,791.0,1088.0,708.0,1484.0
1991,19,64857,76,1043.0,1043.0,280.0,278.0,278.0,921.0,1103.0,2024.0,637.0,675.0
1992,19,64857,77,1526.0,1526.0,444.0,436.0,436.0,1947.0,1861.0,3808.0,943.0,1353.0
1993,19,64857,78,129668.0,129626.0,37324.0,37048.0,37036.0,33710.0,92487.0,126200.0,143935.0,248529.0
1994,19,64857,79,192.0,192.0,32.0,32.0,32.0,8.0,20.0,28.0,12.0,24.0
1995,19,64857,80,9814.0,9814.0,2844.0,2804.0,2804.0,4569.0,9957.0,14526.0,10306.0,14424.0
1996,19,64857,144,1085.0,1085.0,284.0,274.0,274.0,363.0,540.0,903.0,710.0,1126.0
1997,19,64865,74,2320.0,2312.0,596.0,580.0,578.0,2091.0,2809.0,4900.0,2248.0,2132.0
1998,19,64865,75,192.0,192.0,28.0,24.0,24.0,8.0,16.0,24.0,18.0,6.0
1999,19,64865,76,26248.0,26248.0,6828.0,6562.0,6562.0,64243.0,26377.0,90618.0,10252.0,4123.0
2000,19,64865,77,2088.0,2088.0,532.0,522.0,522.0,3753.0,2648.0,6400.0,1354.0,597.0
2001,19,64865,78,10392.0,10392.0,2780.0,2598.0,2598.0,10755.0,12901.0,23656.0,11109.0,6802.0
2002,19,64865,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,19,64865,80,42456.0,42456.0,11748.0,10614.0,10614.0,70990.0,55075.0,126066.0,30010.0,13750.0
2004,19,64865,144,6560.0,6560.0,1724.0,1640.0,1640.0,12765.0,7740.0,20505.0,3899.0,1837.0
2005,19,64873,74,9648.0,9640.0,2454.0,2412.0,2410.0,1647.0,6151.0,7799.0,9769.0,21025.0
2006,19,64873,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,19,64873,76,920.0,920.0,150.0,147.0,147.0,144.0,154.0,298.0,122.0,168.0
2008,19,64873,77,472.0,472.0,62.0,59.0,59.0,34.0,26.0,60.0,30.0,28.0
2009,19,64873,78,116432.0,116400.0,29400.0,29108.0,29100.0,50578.0,110092.0,160676.0,133935.0,171120.0
2010,19,64873,79,912.0,912.0,140.0,138.0,138.0,33.0,139.0,172.0,226.0,154.0
2011,19,64873,80,1464.0,1464.0,358.0,346.0,346.0,628.0,1343.0,1971.0,882.0,1992.0
2012,19,64873,144,816.0,816.0,130.0,126.0,126.0,54.0,107.0,161.0,124.0,219.0
