County Code,District Code,Subgroup ID,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Total Standard Exceeeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Students with Scores
4,61440,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61457,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61457,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61457,80,637.0,637.0,96.0,91.0,4.0,10.0,14.0,19.0,58.0,91.0
4,61457,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61499,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61499,76,168.0,168.0,24.0,24.0,6.0,8.0,14.0,4.0,6.0,24.0
4,61499,78,924.0,924.0,230.0,228.0,15.0,68.0,83.0,85.0,60.0,228.0
4,61499,80,1190.0,1190.0,376.0,340.0,128.0,112.0,240.0,52.0,48.0,340.0
4,61499,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61507,74,770.0,763.0,190.0,181.0,2.0,9.0,11.0,47.0,123.0,180.0
4,61507,75,980.0,980.0,208.0,208.0,6.0,27.0,33.0,47.0,128.0,208.0
4,61507,76,1778.0,1778.0,512.0,508.0,28.0,88.0,116.0,152.0,240.0,508.0
4,61507,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61507,78,4095.0,4074.0,1188.0,1170.0,66.0,241.0,307.0,302.0,561.0,1164.0
4,61507,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61507,80,10941.0,10920.0,3192.0,3126.0,218.0,576.0,794.0,919.0,1410.0,3120.0
4,61507,144,2506.0,2492.0,732.0,716.0,46.0,98.0,144.0,194.0,378.0,712.0
4,61515,74,64.0,62.0,76.0,64.0,2.0,12.0,14.0,18.0,30.0,62.0
4,61515,75,100.0,100.0,104.0,100.0,12.0,32.0,44.0,28.0,28.0,100.0
4,61515,76,260.0,260.0,260.0,260.0,30.0,60.0,90.0,88.0,82.0,260.0
4,61515,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61515,78,412.0,412.0,448.0,412.0,28.0,98.0,126.0,114.0,172.0,412.0
4,61515,80,936.0,934.0,1028.0,936.0,132.0,242.0,374.0,224.0,338.0,934.0
4,61515,144,132.0,132.0,144.0,132.0,16.0,34.0,50.0,28.0,54.0,132.0
4,61523,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61523,75,637.0,637.0,118.0,113.0,5.0,22.0,27.0,36.0,50.0,113.0
4,61523,76,406.0,406.0,58.0,58.0,2.0,15.0,17.0,19.0,22.0,58.0
4,61523,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61523,78,4088.0,4081.0,1224.0,1168.0,42.0,180.0,222.0,332.0,614.0,1166.0
4,61523,80,4935.0,4935.0,1564.0,1410.0,106.0,256.0,362.0,422.0,626.0,1410.0
4,61523,144,938.0,938.0,240.0,220.0,11.0,46.0,57.0,52.0,111.0,220.0
4,61531,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61531,75,504.0,496.0,66.0,63.0,4.0,8.0,12.0,15.0,36.0,62.0
4,61531,76,186.0,186.0,34.0,31.0,6.0,7.0,13.0,7.0,11.0,31.0
4,61531,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61531,78,3512.0,3512.0,902.0,878.0,70.0,166.0,236.0,258.0,384.0,878.0
4,61531,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61531,80,18712.0,18712.0,4860.0,4678.0,480.0,1130.0,1610.0,1296.0,1772.0,4678.0
4,61531,144,2112.0,2112.0,564.0,528.0,50.0,86.0,136.0,152.0,240.0,528.0
4,61549,74,364.0,364.0,56.0,52.0,0.0,3.0,3.0,17.0,32.0,52.0
4,61549,75,476.0,476.0,68.0,68.0,3.0,6.0,9.0,28.0,31.0,68.0
4,61549,76,3717.0,3717.0,1068.0,1062.0,64.0,214.0,278.0,380.0,404.0,1062.0
4,61549,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61549,78,1659.0,1659.0,474.0,474.0,30.0,90.0,120.0,144.0,210.0,474.0
4,61549,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,61549,80,5264.0,5257.0,1544.0,1504.0,104.0,256.0,360.0,444.0,699.0,1502.0
4,61549,144,910.0,910.0,208.0,198.0,4.0,48.0,52.0,51.0,95.0,198.0
4,73379,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,73379,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,73379,80,406.0,406.0,62.0,58.0,2.0,6.0,8.0,19.0,31.0,58.0
4,73379,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,75507,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,75507,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,75507,76,384.0,384.0,48.0,48.0,7.0,18.0,25.0,10.0,13.0,48.0
4,75507,78,9384.0,9384.0,2396.0,2346.0,222.0,566.0,788.0,760.0,798.0,2346.0
4,75507,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,75507,80,5608.0,5608.0,1452.0,1402.0,256.0,410.0,666.0,388.0,348.0,1402.0
4,75507,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10058,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10058,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10058,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10058,78,688.0,688.0,108.0,86.0,4.0,14.0,18.0,33.0,35.0,86.0
5,10058,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10058,80,2976.0,2976.0,804.0,744.0,84.0,148.0,232.0,232.0,280.0,744.0
5,10058,144,308.0,308.0,46.0,44.0,3.0,8.0,11.0,12.0,21.0,44.0
5,61556,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61556,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61556,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61556,78,108.0,108.0,112.0,108.0,12.0,30.0,42.0,26.0,40.0,108.0
5,61556,80,430.0,430.0,456.0,430.0,116.0,134.0,250.0,76.0,104.0,430.0
5,61556,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61564,74,154.0,154.0,22.0,22.0,1.0,5.0,6.0,5.0,11.0,22.0
5,61564,75,480.0,464.0,60.0,60.0,2.0,9.0,11.0,17.0,31.0,58.0
5,61564,76,238.0,238.0,34.0,34.0,7.0,6.0,13.0,5.0,16.0,34.0
5,61564,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61564,78,4568.0,4560.0,1192.0,1142.0,56.0,202.0,258.0,336.0,547.0,1140.0
5,61564,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61564,80,17080.0,17072.0,4510.0,4270.0,444.0,1028.0,1472.0,1326.0,1470.0,4268.0
5,61564,144,1016.0,1016.0,194.0,184.0,14.0,47.0,61.0,60.0,63.0,184.0
5,61572,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61572,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61572,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61572,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61572,78,1512.0,1512.0,448.0,432.0,34.0,92.0,126.0,134.0,172.0,432.0
5,61572,80,5306.0,5306.0,1596.0,1516.0,182.0,414.0,596.0,446.0,474.0,1516.0
5,61572,144,280.0,280.0,40.0,40.0,5.0,14.0,19.0,12.0,9.0,40.0
5,61580,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61580,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61580,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,61580,78,854.0,854.0,218.0,214.0,33.0,49.0,82.0,79.0,53.0,214.0
5,61580,80,4172.0,4172.0,1212.0,1192.0,302.0,390.0,692.0,290.0,210.0,1192.0
5,61580,144,224.0,224.0,32.0,32.0,7.0,10.0,17.0,4.0,11.0,32.0
6,10066,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,10066,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,10066,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,10066,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61598,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61598,75,456.0,456.0,70.0,57.0,4.0,11.0,15.0,18.0,24.0,57.0
6,61598,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61598,78,8168.0,8168.0,2172.0,2042.0,146.0,490.0,636.0,556.0,850.0,2042.0
6,61598,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61598,80,2824.0,2824.0,808.0,706.0,120.0,250.0,370.0,186.0,150.0,706.0
6,61598,144,144.0,144.0,26.0,24.0,1.0,8.0,9.0,3.0,12.0,24.0
6,61606,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61606,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61606,78,1392.0,1384.0,322.0,316.0,35.0,65.0,100.0,92.0,122.0,314.0
6,61606,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61606,80,1272.0,1272.0,244.0,241.0,51.0,84.0,135.0,61.0,45.0,241.0
6,61606,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61614,74,168.0,168.0,28.0,24.0,1.0,2.0,3.0,4.0,17.0,24.0
6,61614,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61614,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61614,78,9576.0,9576.0,2416.0,2394.0,162.0,458.0,620.0,816.0,958.0,2394.0
6,61614,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61614,80,2808.0,2808.0,724.0,702.0,136.0,228.0,364.0,180.0,158.0,702.0
6,61614,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61622,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61622,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,61622,78,10216.0,10216.0,2676.0,2554.0,118.0,438.0,556.0,770.0,1228.0,2554.0
6,61622,80,520.0,520.0,68.0,65.0,4.0,15.0,19.0,18.0,28.0,65.0
6,61622,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,10074,74,768.0,768.0,186.0,163.0,0.0,3.0,3.0,9.0,151.0,163.0
7,10074,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,10074,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,10074,78,623.0,623.0,182.0,163.0,0.0,3.0,3.0,18.0,142.0,163.0
7,10074,80,536.0,520.0,88.0,67.0,0.0,4.0,4.0,12.0,51.0,65.0
7,10074,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61630,74,94.0,94.0,100.0,94.0,12.0,22.0,34.0,22.0,38.0,94.0
7,61630,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61630,76,868.0,868.0,888.0,868.0,552.0,200.0,752.0,84.0,32.0,868.0
7,61630,77,76.0,76.0,80.0,76.0,38.0,26.0,64.0,8.0,4.0,76.0
7,61630,78,534.0,534.0,588.0,534.0,190.0,152.0,342.0,98.0,94.0,534.0
7,61630,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61630,80,3400.0,3400.0,3648.0,3400.0,1532.0,1062.0,2594.0,502.0,304.0,3400.0
7,61630,144,306.0,306.0,328.0,306.0,194.0,66.0,260.0,26.0,20.0,306.0
7,61648,74,34384.0,34320.0,8984.0,8596.0,286.0,1034.0,1322.0,1854.0,5420.0,8580.0
7,61648,75,888.0,888.0,144.0,139.0,4.0,15.0,19.0,36.0,84.0,139.0
7,61648,76,6360.0,6360.0,1644.0,1590.0,286.0,424.0,710.0,458.0,422.0,1590.0
7,61648,77,6744.0,6744.0,1710.0,1686.0,332.0,532.0,864.0,482.0,340.0,1686.0
7,61648,78,62616.0,62544.0,16026.0,15654.0,798.0,2716.0,3515.0,4355.0,7782.0,15636.0
7,61648,79,1704.0,1704.0,396.0,390.0,29.0,84.0,113.0,126.0,151.0,390.0
7,61648,80,19304.0,19304.0,5126.0,4826.0,596.0,1130.0,1726.0,1370.0,1730.0,4826.0
7,61648,144,7200.0,7192.0,1900.0,1800.0,192.0,400.0,592.0,504.0,702.0,1798.0
7,61655,74,6475.0,6475.0,1884.0,1850.0,216.0,510.0,726.0,512.0,612.0,1850.0
7,61655,75,228.0,228.0,40.0,38.0,7.0,11.0,18.0,6.0,14.0,38.0
7,61655,76,5215.0,5215.0,1508.0,1490.0,638.0,394.0,1032.0,278.0,180.0,1490.0
7,61655,77,4326.0,4319.0,1242.0,1236.0,468.0,425.0,894.0,226.0,116.0,1234.0
7,61655,78,25501.0,25487.0,7446.0,7286.0,1176.0,2031.0,3208.0,2095.0,1983.0,7282.0
7,61655,79,588.0,588.0,110.0,110.0,19.0,29.0,48.0,33.0,29.0,110.0
7,61655,80,36407.0,36400.0,10648.0,10402.0,2972.0,3464.0,6438.0,2518.0,1446.0,10400.0
7,61655,144,5054.0,5054.0,1464.0,1444.0,424.0,444.0,868.0,352.0,224.0,1444.0
7,61663,74,812.0,812.0,174.0,170.0,26.0,30.0,56.0,44.0,70.0,170.0
7,61663,75,448.0,448.0,66.0,64.0,11.0,17.0,28.0,17.0,19.0,64.0
7,61663,76,742.0,742.0,160.0,154.0,31.0,58.0,89.0,38.0,27.0,154.0
7,61663,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61663,78,3248.0,3241.0,928.0,928.0,166.0,210.0,376.0,248.0,302.0,926.0
7,61663,79,322.0,322.0,46.0,46.0,16.0,14.0,30.0,8.0,8.0,46.0
7,61663,80,9373.0,9373.0,2724.0,2678.0,596.0,834.0,1430.0,706.0,542.0,2678.0
7,61663,144,350.0,350.0,50.0,50.0,8.0,16.0,24.0,15.0,11.0,50.0
7,61671,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61671,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61671,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61671,80,420.0,420.0,66.0,60.0,24.0,14.0,38.0,18.0,4.0,60.0
7,61671,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61697,74,2336.0,2336.0,624.0,584.0,24.0,46.0,70.0,128.0,386.0,584.0
7,61697,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61697,76,1488.0,1488.0,342.0,340.0,58.0,91.0,149.0,99.0,92.0,340.0
7,61697,77,1200.0,1200.0,210.0,210.0,26.0,79.0,105.0,69.0,36.0,210.0
7,61697,78,4208.0,4208.0,1072.0,1052.0,54.0,228.0,282.0,286.0,484.0,1052.0
7,61697,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61697,80,2072.0,2072.0,532.0,518.0,74.0,120.0,194.0,160.0,164.0,518.0
7,61697,144,1184.0,1184.0,240.0,236.0,28.0,55.0,83.0,81.0,72.0,236.0
7,61705,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61705,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61705,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61705,78,2107.0,2107.0,620.0,602.0,30.0,144.0,174.0,186.0,242.0,602.0
7,61705,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61705,80,2548.0,2548.0,732.0,728.0,128.0,238.0,366.0,198.0,164.0,728.0
7,61705,144,238.0,238.0,38.0,34.0,8.0,7.0,15.0,11.0,8.0,34.0
7,61713,74,378.0,378.0,54.0,54.0,16.0,16.0,32.0,12.0,10.0,54.0
7,61713,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61713,76,2947.0,2947.0,900.0,842.0,512.0,220.0,732.0,80.0,30.0,842.0
7,61713,77,448.0,448.0,88.0,88.0,43.0,34.0,77.0,7.0,4.0,88.0
7,61713,78,2534.0,2534.0,744.0,724.0,304.0,256.0,560.0,116.0,48.0,724.0
7,61713,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61713,80,24472.0,24465.0,7138.0,6992.0,3490.0,2274.0,5764.0,938.0,290.0,6990.0
7,61713,144,2387.0,2387.0,704.0,682.0,384.0,212.0,596.0,56.0,30.0,682.0
7,61721,74,750.0,750.0,784.0,750.0,66.0,130.0,196.0,218.0,336.0,750.0
7,61721,75,44.0,44.0,44.0,44.0,4.0,14.0,18.0,16.0,10.0,44.0
7,61721,76,274.0,274.0,276.0,274.0,92.0,98.0,190.0,52.0,32.0,274.0
7,61721,77,372.0,372.0,376.0,372.0,134.0,114.0,248.0,72.0,52.0,372.0
7,61721,78,2504.0,2500.0,2608.0,2504.0,360.0,700.0,1062.0,694.0,746.0,2500.0
7,61721,79,48.0,48.0,48.0,48.0,18.0,14.0,32.0,14.0,2.0,48.0
7,61721,80,3344.0,3342.0,3468.0,3344.0,784.0,1120.0,1906.0,804.0,634.0,3342.0
7,61721,144,312.0,312.0,324.0,312.0,90.0,96.0,186.0,62.0,64.0,312.0
7,61739,74,888.0,888.0,131.0,122.0,10.0,27.0,37.0,37.0,48.0,122.0
7,61739,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61739,76,1240.0,1240.0,260.0,257.0,85.0,92.0,177.0,47.0,33.0,257.0
7,61739,77,848.0,848.0,154.0,154.0,56.0,44.0,100.0,40.0,14.0,154.0
7,61739,78,10672.0,10672.0,2722.0,2668.0,346.0,670.0,1016.0,724.0,928.0,2668.0
7,61739,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61739,80,16608.0,16608.0,4228.0,4152.0,868.0,1264.0,2132.0,1166.0,854.0,4152.0
7,61739,144,3984.0,3984.0,1016.0,996.0,204.0,310.0,514.0,256.0,226.0,996.0
7,61747,74,130.0,130.0,26.0,26.0,9.0,5.0,14.0,4.0,8.0,26.0
7,61747,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61747,76,2947.0,2947.0,860.0,842.0,576.0,192.0,768.0,56.0,18.0,842.0
7,61747,77,182.0,182.0,26.0,26.0,15.0,9.0,24.0,2.0,0.0,26.0
7,61747,78,1568.0,1568.0,456.0,448.0,194.0,130.0,324.0,94.0,30.0,448.0
7,61747,80,10864.0,10864.0,3200.0,3104.0,1588.0,1004.0,2592.0,386.0,126.0,3104.0
7,61747,144,2331.0,2331.0,676.0,666.0,416.0,190.0,606.0,46.0,14.0,666.0
7,61754,74,10024.0,9992.0,2636.0,2506.0,154.0,398.0,553.0,611.0,1342.0,2498.0
7,61754,75,704.0,696.0,122.0,112.0,16.0,33.0,50.0,26.0,35.0,110.0
7,61754,76,19624.0,19592.0,5040.0,4906.0,1748.0,1432.0,3182.0,1006.0,716.0,4898.0
7,61754,77,11936.0,11912.0,3016.0,2984.0,810.0,978.0,1788.0,737.0,458.0,2978.0
7,61754,78,113448.0,113272.0,29472.0,28362.0,2191.0,5279.0,7471.0,7618.0,13270.0,28318.0
7,61754,79,2056.0,2040.0,532.0,514.0,44.0,102.0,148.0,133.0,234.0,510.0
7,61754,80,86008.0,85944.0,22288.0,21502.0,6509.0,6676.0,13189.0,4675.0,3637.0,21486.0
7,61754,144,16152.0,16136.0,4132.0,4038.0,1178.0,1154.0,2335.0,932.0,770.0,4034.0
7,61762,74,4368.0,4368.0,1304.0,1248.0,76.0,176.0,252.0,356.0,640.0,1248.0
7,61762,75,204.0,204.0,34.0,34.0,1.0,9.0,10.0,12.0,12.0,34.0
7,61762,76,1393.0,1393.0,408.0,398.0,80.0,112.0,192.0,120.0,86.0,398.0
7,61762,77,1638.0,1638.0,472.0,468.0,154.0,156.0,310.0,82.0,76.0,468.0
7,61762,78,21336.0,21336.0,6168.0,6096.0,342.0,1252.0,1594.0,1882.0,2620.0,6096.0
7,61762,79,273.0,273.0,42.0,39.0,2.0,12.0,14.0,10.0,15.0,39.0
7,61762,80,14630.0,14623.0,4252.0,4180.0,522.0,1194.0,1717.0,1236.0,1226.0,4178.0
7,61762,144,1988.0,1988.0,588.0,568.0,76.0,120.0,196.0,172.0,200.0,568.0
7,61770,74,434.0,434.0,62.0,62.0,14.0,19.0,33.0,22.0,7.0,62.0
7,61770,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61770,76,4011.0,4011.0,1152.0,1146.0,818.0,240.0,1058.0,70.0,18.0,1146.0
7,61770,77,266.0,266.0,40.0,38.0,26.0,9.0,35.0,3.0,0.0,38.0
7,61770,78,1162.0,1162.0,330.0,312.0,128.0,105.0,233.0,55.0,24.0,312.0
7,61770,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61770,80,15603.0,15603.0,4572.0,4458.0,2528.0,1260.0,3788.0,508.0,162.0,4458.0
7,61770,144,1330.0,1330.0,372.0,368.0,235.0,81.0,316.0,38.0,14.0,368.0
7,61788,74,15464.0,15416.0,4068.0,3866.0,160.0,532.0,694.0,1021.0,2149.0,3854.0
7,61788,75,180.0,180.0,36.0,30.0,4.0,8.0,12.0,8.0,10.0,30.0
7,61788,76,2848.0,2848.0,720.0,712.0,132.0,168.0,300.0,202.0,210.0,712.0
7,61788,77,4736.0,4736.0,1184.0,1184.0,272.0,374.0,646.0,308.0,230.0,1184.0
7,61788,78,60872.0,60816.0,15612.0,15218.0,972.0,2836.0,3809.0,4233.0,7174.0,15204.0
7,61788,79,1544.0,1536.0,338.0,332.0,36.0,61.0,97.0,91.0,143.0,330.0
7,61788,80,4376.0,4368.0,1136.0,1094.0,116.0,240.0,357.0,276.0,460.0,1092.0
7,61788,144,3360.0,3336.0,876.0,840.0,76.0,190.0,266.0,215.0,356.0,834.0
7,61796,74,39760.0,39704.0,10324.0,9940.0,438.0,1186.0,1624.0,2144.0,6171.0,9926.0
7,61796,75,536.0,536.0,70.0,67.0,6.0,17.0,23.0,17.0,27.0,67.0
7,61796,76,25688.0,25680.0,6528.0,6422.0,1440.0,1788.0,3230.0,1524.0,1668.0,6420.0
7,61796,77,12008.0,12008.0,3056.0,3002.0,576.0,966.0,1542.0,838.0,622.0,3002.0
7,61796,78,122768.0,122672.0,31794.0,30692.0,1477.0,4737.0,6214.0,7649.0,16828.0,30668.0
7,61796,79,1632.0,1632.0,366.0,354.0,24.0,61.0,85.0,93.0,176.0,354.0
7,61796,80,25112.0,25096.0,6510.0,6278.0,1981.0,1489.0,3471.0,1330.0,1476.0,6274.0
7,61796,144,5112.0,5104.0,1308.0,1278.0,256.0,346.0,602.0,304.0,371.0,1276.0
7,61804,74,4400.0,4392.0,1128.0,1100.0,248.0,344.0,594.0,256.0,250.0,1098.0
7,61804,75,456.0,448.0,62.0,57.0,32.0,19.0,51.0,5.0,1.0,56.0
7,61804,76,104768.0,104760.0,26376.0,26192.0,17576.0,6070.0,23646.0,1788.0,758.0,26190.0
7,61804,77,7880.0,7880.0,1980.0,1970.0,910.0,668.0,1578.0,300.0,92.0,1970.0
7,61804,78,23472.0,23456.0,5996.0,5868.0,1753.0,2027.0,3781.0,1348.0,738.0,5864.0
7,61804,79,560.0,560.0,72.0,70.0,30.0,23.0,53.0,7.0,10.0,70.0
7,61804,80,115592.0,115512.0,29656.0,28898.0,11159.0,10151.0,21315.0,5255.0,2328.0,28878.0
7,61804,144,23800.0,23792.0,6034.0,5950.0,2765.0,1862.0,4628.0,924.0,398.0,5948.0
7,61812,74,826.0,826.0,180.0,176.0,52.0,50.0,102.0,28.0,46.0,176.0
7,61812,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61812,76,4823.0,4823.0,1412.0,1378.0,684.0,406.0,1090.0,168.0,120.0,1378.0
7,61812,77,749.0,749.0,158.0,157.0,38.0,70.0,108.0,28.0,21.0,157.0
7,61812,78,4725.0,4718.0,1372.0,1350.0,320.0,386.0,707.0,372.0,270.0,1348.0
7,61812,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,61812,80,19488.0,19474.0,5716.0,5568.0,2141.0,1915.0,4057.0,1008.0,502.0,5564.0
7,61812,144,2422.0,2422.0,678.0,678.0,335.0,183.0,518.0,114.0,46.0,678.0
8,10082,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10082,75,168.0,156.0,36.0,28.0,2.0,1.0,3.0,2.0,23.0,26.0
8,10082,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10082,78,432.0,432.0,106.0,76.0,1.0,3.0,4.0,19.0,53.0,76.0
8,10082,80,1936.0,1928.0,544.0,445.0,12.0,86.0,98.0,117.0,228.0,443.0
8,10082,144,210.0,203.0,34.0,30.0,1.0,4.0,5.0,8.0,17.0,29.0
8,61820,74,352.0,352.0,44.0,44.0,0.0,8.0,8.0,11.0,25.0,44.0
8,61820,75,4536.0,4520.0,1180.0,1134.0,56.0,178.0,234.0,268.0,632.0,1130.0
8,61820,76,1680.0,1680.0,444.0,420.0,38.0,88.0,126.0,136.0,158.0,420.0
8,61820,77,304.0,304.0,38.0,38.0,4.0,11.0,15.0,8.0,15.0,38.0
8,61820,78,6672.0,6672.0,1712.0,1668.0,92.0,284.0,376.0,484.0,808.0,1668.0
8,61820,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,61820,80,15024.0,15016.0,3978.0,3756.0,402.0,850.0,1252.0,1084.0,1418.0,3754.0
8,61820,144,1240.0,1240.0,264.0,245.0,31.0,64.0,95.0,51.0,99.0,245.0
9,10090,74,110.0,110.0,28.0,22.0,0.0,0.0,0.0,2.0,20.0,22.0
9,10090,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
